chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count
17	37876004	37876124	121	.	0.578512	124.793388	0.984048	0.678146	1.119729	86	142	0	216
17	37879521	37879972	452	.	0.64823	172.320796	1.358821	0.772771	1.624396	98	206	0	794
17	37880154	37880274	121	.	0.487603	121.280992	0.956351	0.65449	1.111844	83	141	0	210
17	37880951	37881191	241	.	0.589212	167.431535	1.320268	0.709688	1.640167	90	208	0	479
17	37881260	37881500	241	.	0.585062	159	1.253781	0.94625	1.419375	120	180	0	481
17	37881558	37881678	121	.	0.595041	74.884298	0.590494	0.134052	0.898938	17	114	0	140
17	37881913	37882153	241	.	0.60166	153.19917	1.208039	0.804313	1.41149	102	179	0	429
17	37882803	37882923	121	.	0.586777	130.694215	1.030579	0.701802	1.174927	89	149	0	233
17	37883042	37883282	241	.	0.626556	165.107884	1.301945	0.835854	1.490344	106	189	0	460
17	37883940	37884300	361	.	0.626039	183.759003	1.449017	0.780656	1.758448	99	223	0	686
17	37922199	37922319	121	.	0.578512	94.272727	0.74338	0.46524	0.898938	59	114	0	166
17	38024566	38024686	121	.	0.68595	109.818182	0.865962	0.662375	0.993563	84	126	0	194
17	38043283	38043403	121	.	0.371901	78.975207	0.622753	0.3785	0.764886	48	97	0	115
17	38062157	38062277	121	.	0.545455	101.305785	0.798838	0.591406	0.922594	75	117	0	165
17	38075366	38075486	121	.	0.512397	114.719008	0.904607	0.757	1.001448	96	127	0	202
17	38101872	38101992	121	.	0.570248	85.917355	0.677494	0.433698	0.84374	55	107	0	145
17	38107567	38107687	121	.	0.586777	88.338843	0.696589	0.410042	0.867396	52	110	0	140
17	40359465	40359585	121	.	0.438017	30.561983	0.240994	0.094625	0.29176	12	37	0	56
17	40368130	40368250	121	.	0.371901	56.355372	0.444386	0.331188	0.528323	42	67	0	102
17	40369043	40369163	121	.	0.380165	70.322314	0.554521	0.417927	0.638719	53	81	0	124
17	40474972	40475212	241	.	0.551867	165.556017	1.305478	0.820083	1.640167	104	208	0	463
17	40491270	40491390	121	.	0.46281	47.330579	0.373221	0.134052	0.46524	17	59	0	94
17	41056185	41056305	121	.	0.46281	104.008264	0.820149	0.638719	0.962021	81	122	0	177
17	41076986	41077106	121	.	0.61157	81.917355	0.645953	0.488896	0.733344	62	93	0	134
17	41137441	41137561	121	.	0.479339	73.066116	0.576157	0.386385	0.701802	49	89	0	111
17	41156073	41156193	121	.	0.454545	28.239669	0.222682	0.118281	0.315417	15	40	0	55
17	41176628	41176748	121	.	0.586777	111.371901	0.878214	0.709688	0.969906	90	123	0	201
17	41194825	41194945	121	.	0.495868	81.446281	0.642238	0.417927	0.764886	53	97	0	133
17	41197637	41197877	241	.	0.547718	126.593361	0.998242	0.410042	1.206469	52	153	0	341
17	41199630	41199750	121	.	0.520661	84.066116	0.662896	0.46524	0.796427	59	101	0	135
17	41201114	41201234	121	.	0.446281	85.892562	0.677299	0.449469	0.827969	57	105	0	138
17	41203047	41203167	121	.	0.553719	96.231405	0.758825	0.536208	0.891052	68	113	0	161
17	41203531	41203651	121	.	0.421488	49.157025	0.387624	0.157708	0.512552	20	65	0	78
17	41209051	41209171	121	.	0.46281	90.066116	0.710209	0.504667	0.875281	64	111	0	159
17	41215310	41215430	121	.	0.347107	83.818182	0.660941	0.504667	0.757	64	96	0	146
17	41215869	41215989	121	.	0.371901	93.371901	0.736276	0.551979	0.883167	70	112	0	162
17	41219609	41219840	232	.	0.375	105.37069	0.830892	0.315417	1.103959	40	140	0	264
17	41222920	41223280	361	.	0.468144	154.808864	1.220733	0.788542	1.514	100	192	0	582
17	41226323	41226563	241	.	0.435685	123.460581	0.973538	0.607177	1.182813	77	150	0	326
17	41228448	41228688	241	.	0.348548	119.767635	0.944418	0.591406	1.182813	75	150	0	319
17	41230477	41230597	121	.	0.289256	56.867769	0.448426	0.323302	0.559865	41	71	0	96
17	41231349	41231469	121	.	0.38843	95.834711	0.755697	0.551979	0.883167	70	112	0	161
17	41234387	41234627	241	.	0.435685	149.514523	1.178984	0.591406	1.466688	75	186	0	385
17	41241330	41241450	121	.	0.305785	64.041322	0.504993	0.370615	0.599292	47	76	0	120
17	41242945	41243065	121	.	0.446281	89.661157	0.707016	0.551979	0.827969	70	105	0	147
17	41243312	41246912	3601	.	0.387392	177.55679	1.400109	0.528323	1.734792	67	220	0	5815
17	41247841	41247961	121	.	0.421488	92.966942	0.733083	0.551979	0.84374	70	107	0	159
17	41249224	41249344	121	.	0.338843	75.429752	0.594795	0.433698	0.701802	55	89	0	125
17	41251586	41251706	121	.	0.380165	72.429752	0.571139	0.433698	0.65449	55	83	0	138
17	41251784	41251904	121	.	0.454545	91.735537	0.723373	0.615063	0.804313	78	102	0	171
17	41256089	41256329	241	.	0.327801	99.157676	0.7819	0.346958	1.001448	44	127	0	267
17	41256869	41256989	121	.	0.347107	88.61157	0.698739	0.48101	0.835854	61	106	0	147
17	41258451	41258571	121	.	0.31405	55.834711	0.44028	0.307531	0.528323	39	67	0	96
17	41266990	41267110	121	.	0.421488	101.603306	0.801185	0.607177	0.914708	77	116	0	176
17	41267709	41267829	121	.	0.404959	84.140496	0.663483	0.520438	0.780656	66	99	0	144
17	41276014	41276134	121	.	0.380165	66.495868	0.524348	0.386385	0.630833	49	80	0	113
17	41278317	41278437	121	.	0.528926	110.305785	0.869807	0.638719	1.040875	81	132	0	183
17	41287820	41287940	121	.	0.702479	107.735537	0.84954	0.701802	0.954136	89	121	0	200
17	41301649	41301769	121	.	0.371901	91.61157	0.722396	0.583521	0.820083	74	104	0	156
17	41331400	41331520	121	.	0.371901	75.859504	0.598184	0.46524	0.709688	59	90	0	133
17	41354828	41354948	121	.	0.479339	115	0.906823	0.638719	1.088188	81	138	0	190
17	41387315	41387435	121	.	0.438017	56.396694	0.444712	0.126167	0.607177	16	77	0	99
17	41445085	41445205	121	.	0.429752	90.933884	0.717052	0.544094	0.867396	69	110	0	165
17	41479395	41479515	121	.	0.528926	95.066116	0.749636	0.583521	0.867396	74	110	0	169
17	45356501	45356621	121	.	0.619835	102.53719	0.808549	0.630833	0.922594	80	117	0	164
17	47696287	47696527	241	.	0.452282	147.751037	1.165079	0.772771	1.308979	98	166	0	458
17	47696552	47696792	241	.	0.394191	135.946058	1.071991	0.56775	1.340521	72	170	0	386
17	50802447	50802567	121	.	0.347107	85.14876	0.671434	0.48101	0.820083	61	104	0	148
17	58677772	58678252	481	.	0.669439	174.014553	1.372177	0.875281	1.648052	111	209	0	846
17	58700876	58701116	241	.	0.506224	130.643154	1.030176	0.662375	1.214354	84	154	0	358
17	58711156	58711396	241	.	0.348548	100.883817	0.795511	0.425813	0.962021	54	122	0	272
17	58725228	58725468	241	.	0.435685	151.609959	1.195508	0.717573	1.427261	91	181	0	403
17	58733901	58734261	361	.	0.432133	141.432133	1.115251	0.551979	1.506115	70	191	0	519
17	58740334	58740934	601	.	0.427621	144.229617	1.137311	0.630833	1.379948	80	175	0	846
17	59857546	59857666	121	.	0.305785	58.619835	0.462242	0.307531	0.607177	39	77	0	108
17	62006755	62006875	121	.	0.603306	100.008264	0.788607	0.536208	0.94625	68	120	0	171
17	63314131	63314251	121	.	0.371901	93.438017	0.736798	0.528323	0.851625	67	108	0	159
17	68920980	68921100	121	.	0.396694	80.826446	0.63735	0.449469	0.741229	57	94	0	140
17	74732821	74733301	481	.	0.721414	203.779626	1.606888	1.040875	1.947698	132	247	0	1012
17	77280278	77280398	121	.	0.46281	67.768595	0.534384	0.3785	0.630833	48	80	0	119
18	2224682	2224802	121	.	0.31405	57.363636	0.452336	0.236563	0.551979	30	70	0	93
18	13910670	13910790	121	.	0.619835	97.066116	0.765407	0.559865	0.891052	71	113	0	157
18	19020890	19021010	121	.	0.31405	79.669421	0.628227	0.473125	0.725458	60	92	0	130
18	26620759	26620879	121	.	0.338843	82.057851	0.64706	0.473125	0.733344	60	93	0	143
18	38529911	38530031	121	.	0.429752	113.826446	0.897569	0.646604	1.001448	82	127	0	196
18	43015472	43015592	121	.	0.363636	79.85124	0.62966	0.449469	0.741229	57	94	0	127
18	46385231	46385351	121	.	0.528926	84.785124	0.668566	0.520438	0.780656	66	99	0	153
18	48573361	48573721	361	.	0.351801	128.581717	1.013921	0.551979	1.238011	70	157	0	474
18	48575023	48575263	241	.	0.385892	132.780083	1.047026	0.670261	1.277438	85	162	0	360
18	48575620	48575740	121	.	0.322314	110.471074	0.871111	0.662375	1.040875	84	132	0	185
18	48581137	48581377	241	.	0.452282	154.356846	1.217168	0.812198	1.435146	103	182	0	414
18	48584495	48584615	121	.	0.53719	115.595041	0.911515	0.764886	1.025104	97	130	0	207
18	48584692	48584932	241	.	0.414938	63.46888	0.500479	0.126167	0.851625	16	108	0	188
18	48586201	48586321	121	.	0.347107	87.669421	0.69131	0.449469	0.804313	57	102	0	151
18	48591765	48592005	241	.	0.419087	139.112033	1.096957	0.662375	1.285323	84	163	0	373
18	48593353	48593593	241	.	0.385892	138.365145	1.091067	0.520438	1.403604	66	178	0	369
18	48602957	48603197	241	.	0.419087	138.452282	1.091754	0.607177	1.372063	77	174	0	366
18	48604612	48604852	241	.	0.477178	157.556017	1.242395	0.788542	1.443031	100	183	0	428
18	56363523	56363643	121	.	0.297521	12.057851	0.095081	0.015771	0.165594	2	21	0	32
18	57571687	57571807	121	.	0.363636	57.553719	0.453835	0.157708	0.630833	20	80	0	103
18	59254078	59254198	121	.	0.256198	66.38843	0.523501	0.370615	0.622948	47	79	0	112
18	60985230	60985950	721	.	0.674064	184.47018	1.454624	0.820083	1.726907	104	219	0	1298
18	66080143	66080263	121	.	0.190083	69.842975	0.550741	0.394271	0.670261	50	85	0	128
18	73601947	73602067	121	.	0.53719	114.512397	0.902978	0.725458	1.009333	92	128	0	194
19	1206877	1207237	361	.	0.639889	145.936288	1.150769	0.615063	1.466688	78	186	0	552
19	1218398	1218518	121	.	0.454545	105.099174	0.828751	0.504667	0.985677	64	125	0	172
19	1219307	1219427	121	.	0.636364	86.173554	0.679514	0.370615	0.827969	47	105	0	135
19	1220318	1220768	451	.	0.689579	193.325942	1.524456	0.859511	1.876729	109	238	0	897
19	1221156	1221396	241	.	0.593361	138.493776	1.092081	0.670261	1.285323	85	163	0	380
19	1221916	1222036	121	.	0.669421	124.090909	0.978509	0.693917	1.190698	88	151	0	215
19	1222958	1223198	241	.	0.643154	144.950207	1.142993	0.693917	1.379948	88	175	0	406
19	1226429	1226669	241	.	0.697095	145.46473	1.14705	0.772771	1.301094	98	165	0	391
19	3118866	3119106	241	.	0.643154	141.074689	1.112433	0.757	1.32475	96	168	0	401
19	4090591	4090711	121	.	0.603306	100.338843	0.791214	0.638719	0.906823	81	115	0	168
19	4094414	4094534	121	.	0.661157	87.363636	0.688899	0.48101	0.820083	61	104	0	149
19	4095356	4095476	121	.	0.603306	93.07438	0.73393	0.575636	0.827969	73	105	0	163
19	4097249	4097369	121	.	0.520661	65.008264	0.512617	0.315417	0.599292	40	76	0	109
19	4099185	4099425	241	.	0.688797	153.070539	1.207025	0.607177	1.458802	77	185	0	409
19	4100959	4101313	355	.	0.664789	135.571831	1.069041	0.559865	1.553427	71	197	0	520
19	4102352	4102472	121	.	0.619835	90.917355	0.716921	0.536208	0.827969	68	105	0	173
19	4110460	4110700	241	.	0.626556	155.908714	1.229405	0.717573	1.474573	91	187	0	414
19	4117402	4117642	241	.	0.609959	150.493776	1.186706	0.820083	1.419375	104	180	0	403
19	10273292	10273412	121	.	0.330579	25.85124	0.203848	0.031542	0.283875	4	36	0	52
19	10597291	10597531	241	.	0.556017	137.929461	1.087631	0.575636	1.308979	73	166	0	373
19	10599836	10600076	241	.	0.593361	128.004149	1.009366	0.551979	1.253781	70	159	0	349
19	10600306	10600546	241	.	0.580913	153.315353	1.208956	0.804313	1.403604	102	178	0	404
19	10602235	10602955	721	.	0.653259	179.773925	1.417593	0.575636	1.78999	73	227	0	1258
19	10610030	10610750	721	.	0.613037	175.750347	1.385865	0.607177	1.719021	77	218	0	1230
19	11132170	11132650	481	.	0.621622	179.619543	1.416375	0.812198	1.758448	103	223	0	856
19	11141346	11141706	361	.	0.631579	168.418283	1.328049	0.906823	1.537656	115	195	0	642
19	11143960	11144200	241	.	0.639004	132.639004	1.045914	0.638719	1.269552	81	161	0	370
19	13519243	13519363	121	.	0.38843	92.057851	0.725915	0.536208	0.827969	68	105	0	158
19	14628194	14628314	121	.	0.363636	49	0.386385	0.260219	0.504667	33	64	0	92
19	15365946	15366066	121	.	0.446281	43	0.339073	0.283875	0.394271	36	50	0	92
19	18273747	18273987	241	.	0.593361	144.319502	1.13802	0.701802	1.427261	89	181	0	397
19	18758195	18758315	121	.	0.421488	74.735537	0.589321	0.449469	0.65449	57	83	0	129
19	28780402	28780522	121	.	0.53719	86.024793	0.678341	0.441583	0.796427	56	101	0	136
19	30311501	30311621	121	.	0.305785	54.652893	0.430961	0.331188	0.512552	42	65	0	94
19	33906063	33906183	121	.	0.578512	111.297521	0.877627	0.646604	1.03299	82	131	0	191
19	39538532	39538652	121	.	0.570248	92.429752	0.728847	0.512552	0.859511	65	109	0	151
19	41759578	41759698	121	.	0.61157	20.355372	0.160511	0.063083	0.236563	8	30	0	47
19	42791668	42791908	241	.	0.614108	178.921162	1.410868	0.851625	1.78999	108	227	0	486
19	45854873	45854993	121	.	0.595041	96.487603	0.760845	0.607177	0.867396	77	110	0	169
19	45855419	45855659	241	.	0.66805	182.149378	1.436324	0.985677	1.695365	125	215	0	540
19	45855716	45855956	241	.	0.618257	204.170124	1.609967	1.387834	1.774219	176	225	0	610
19	45855979	45856099	121	.	0.619835	147.016529	1.159287	0.733344	1.482459	93	188	0	274
19	45856317	45856437	121	.	0.652893	115.140496	0.907931	0.796427	1.017219	101	129	0	225
19	45856486	45856606	121	.	0.578512	110.553719	0.871762	0.701802	0.969906	89	123	0	203
19	45857928	45858168	241	.	0.622407	154.79668	1.220637	0.835854	1.498229	106	190	0	427
19	45858895	45859015	121	.	0.553719	69.991736	0.551914	0.370615	0.670261	47	85	0	119
19	45860518	45860638	121	.	0.619835	119.413223	0.941623	0.638719	1.056646	81	134	0	241
19	45860706	45860826	121	.	0.578512	168.710744	1.330355	1.167042	1.458802	148	185	0	343
19	45860862	45860982	121	.	0.619835	140.545455	1.10826	0.757	1.308979	96	166	0	267
19	45864760	45865120	361	.	0.584488	180.706371	1.424945	0.725458	1.853073	92	235	0	672
19	45866965	45867430	466	.	0.716738	144.459227	1.139121	0.686031	1.379948	87	175	0	736
19	45867481	45867601	121	.	0.661157	175.107438	1.380795	1.230125	1.450917	156	184	0	375
19	45867624	45867864	241	.	0.647303	172.024896	1.356488	0.662375	1.742677	84	221	0	493
19	45868094	45868214	121	.	0.619835	116.644628	0.919792	0.717573	1.048761	91	133	0	219
19	45868298	45868418	121	.	0.603306	113.917355	0.898286	0.749115	1.03299	95	131	0	215
19	45871884	45872004	121	.	0.504132	91.256198	0.719593	0.56775	0.804313	72	102	0	163
19	45872159	45872279	121	.	0.53719	167.826446	1.323382	1.001448	1.506115	127	191	0	322
19	45872306	45872426	121	.	0.586777	130.636364	1.030122	0.678146	1.253781	86	159	0	252
19	45873381	45873501	121	.	0.636364	114.380165	0.901935	0.662375	1.025104	84	130	0	198
19	45873736	45873856	121	.	0.68595	41.190083	0.324801	0.070969	0.449469	9	57	0	80
19	50911918	50912038	121	.	0.603306	71.016529	0.559995	0.449469	0.662375	57	84	0	131
19	51231339	51231459	121	.	0.578512	81.669421	0.643998	0.48101	0.749115	61	95	0	148
19	51805258	51805378	121	.	0.38843	85.446281	0.67378	0.536208	0.780656	68	99	0	147
19	52715893	52716133	241	.	0.614108	172.016598	1.356423	0.780656	1.624396	99	206	0	531
19	52716166	52716406	241	.	0.630705	176.319502	1.390353	0.796427	1.648052	101	209	0	501
19	56751981	56752101	121	.	0.380165	95.785124	0.755306	0	0.859511	0	109	0.008264	173
20	345804	345924	121	.	0.545455	100.92562	0.795841	0.559865	0.938365	71	119	0	165
20	6952511	6952631	121	.	0.305785	75.991736	0.599227	0.457354	0.709688	58	90	0	133
20	9560764	9561604	841	.	0.510107	191.425684	1.509472	0.65449	1.876729	83	238	0	1543
20	15770323	15770443	121	.	0.231405	63.132231	0.497824	0.346958	0.615063	44	78	0	104
20	30946547	30946667	121	.	0.710744	27.272727	0.215057	0.141938	0.260219	18	33	0	42
20	30954168	30954288	121	.	0.38843	94.991736	0.74905	0.528323	0.898938	67	114	0	155
20	30955471	30955591	121	.	0.438017	114.603306	0.903695	0.678146	1.048761	86	133	0	197
20	30956812	30956932	121	.	0.479339	87.157025	0.68727	0.504667	0.796427	64	101	0	153
20	31015871	31016111	241	.	0.522822	165.962656	1.308685	0.709688	1.529771	90	194	0	496
20	31016116	31016236	121	.	0.479339	141.355372	1.114646	0.757	1.340521	96	170	0	269
20	31017127	31017247	121	.	0.504132	96.371901	0.759933	0.496781	0.891052	63	113	0	163
20	31017660	31017900	241	.	0.655602	151.514523	1.194755	0.757	1.435146	96	182	0	400
20	31019086	31019326	241	.	0.497925	170.286307	1.342779	0.883167	1.592854	112	202	0	476
20	31019374	31019494	121	.	0.545455	119.355372	0.941167	0.686031	1.064531	87	135	0	221
20	31020675	31020795	121	.	0.413223	95.338843	0.751787	0.528323	0.851625	67	108	0	154
20	31021043	31021763	721	.	0.539528	192.323162	1.516549	0.812198	1.876729	103	238	0	1337
20	31022188	31025188	3001	.	0.53049	198.008664	1.561381	0.670261	2.050209	85	260	0	5425
20	35478082	35478202	121	.	0.446281	83.793388	0.660746	0.46524	0.733344	59	93	0	151
20	46266491	46266611	121	.	0.363636	40.289256	0.317698	0.27599	0.354844	35	45	0	81
20	46270858	46270978	121	.	0.338843	78.85124	0.621775	0.496781	0.709688	63	90	0	142
20	48451069	48451189	121	.	0.38843	56.942149	0.449013	0.268104	0.520438	34	66	0	90
20	57480426	57480546	121	.	0.520661	91.92562	0.724872	0.559865	0.820083	71	104	0	153
20	57484381	57484501	121	.	0.454545	129.099174	1.018001	0.686031	1.143386	87	145	0	249
20	57484545	57484665	121	.	0.570248	165.181818	1.302528	0.977792	1.521886	124	193	0	284
20	59927945	59928065	121	.	0.628099	91.586777	0.7222	0.544094	0.851625	69	108	0	155
21	17798900	17799020	121	.	0.256198	88.338843	0.696589	0.536208	0.812198	68	103	0	159
21	27340241	27340361	121	.	0.396694	91.008264	0.717638	0.559865	0.835854	71	106	0	164
21	28399122	28399242	121	.	0.413223	90.595041	0.71438	0.536208	0.820083	68	104	0	158
21	37557414	37557534	121	.	0.214876	68.239669	0.538098	0.260219	0.678146	33	86	0	119
21	42838039	42838159	121	.	0.363636	65.933884	0.519916	0.362729	0.583521	46	74	0	111
21	42867004	42867124	121	.	0.289256	49.115702	0.387298	0.165594	0.46524	21	59	0	91
21	42867549	42867669	121	.	0.347107	39.561983	0.311963	0.023656	0.386385	3	49	0	80
21	42867790	42867910	121	.	0.289256	42.206612	0.332817	0.070969	0.457354	9	58	0	95
21	43174376	43174496	121	.	0.454545	93.818182	0.739796	0.504667	0.859511	64	109	0	153
21	44514711	44514951	241	.	0.522822	159.3361	1.256432	0.65449	1.577084	83	200	0	428
21	44524409	44524529	121	.	0.413223	98.008264	0.772836	0.551979	0.906823	70	115	0	163
22	19053346	19053466	121	.	0.322314	112.801653	0.889488	0.717573	1.009333	91	128	0	202
22	21135703	21135823	121	.	0.595041	111.991736	0.883102	0.686031	1.001448	87	127	0	193
22	22127156	22127276	121	.	0.46281	92.561983	0.72989	0.559865	0.84374	71	107	0	159
22	24176288	24176408	121	.	0.652893	133.702479	1.0543	0.84374	1.190698	107	151	0	229
22	29083869	29083989	121	.	0.553719	88.661157	0.69913	0.536208	0.780656	68	99	0	149
22	29085103	29085223	121	.	0.413223	80.22314	0.632593	0.433698	0.772771	55	98	0	136
22	29090002	29090122	121	.	0.504132	92.07438	0.726045	0.551979	0.851625	70	108	0	150
22	29091113	29091233	121	.	0.454545	85.578512	0.674822	0.417927	0.820083	53	104	0	151
22	29091660	29091900	241	.	0.431535	139.33195	1.098691	0.662375	1.379948	84	175	0	371
22	29092872	29092992	121	.	0.38843	90.991736	0.717508	0.559865	0.827969	71	105	0	157
22	29095816	29095936	121	.	0.46281	86.132231	0.679189	0.488896	0.780656	62	99	0	148
22	29099463	29099583	121	.	0.289256	75.628099	0.596359	0.402156	0.709688	51	90	0	124
22	29105960	29106080	121	.	0.264463	60.710744	0.47873	0.354844	0.583521	45	74	0	98
22	29107891	29108011	121	.	0.438017	98.900826	0.779874	0.615063	0.891052	78	113	0	177
22	29115368	29115488	121	.	0.305785	74.61157	0.588343	0.46524	0.701802	59	89	0	126
22	29120919	29121159	241	.	0.3361	124.950207	0.985285	0.56775	1.214354	72	154	0	385
22	29121173	29121413	241	.	0.369295	148.917012	1.174273	0.607177	1.379948	77	175	0	421
22	29130370	29130730	361	.	0.548476	160.307479	1.264091	0.646604	1.514	82	192	0	601
22	29413941	29414061	121	.	0.479339	96.735537	0.7628	0.583521	0.84374	74	107	0	163
22	30051654	30051774	121	.	0.38843	24.066116	0.189771	0.055198	0.268104	7	34	0	57
22	30937247	30937367	121	.	0.347107	105.719008	0.833639	0.622948	0.969906	79	123	0	188
22	41461776	41461896	121	.	0.421488	88.975207	0.701607	0.496781	0.812198	63	103	0	146
22	41544972	41545092	121	.	0.38843	41.793388	0.329558	0.212906	0.417927	27	53	0	87
22	41550931	41551051	121	.	0.330579	84.338843	0.665047	0.410042	0.851625	52	108	0	188
22	41551061	41551181	121	.	0.363636	102.694215	0.809787	0.457354	1.017219	58	129	0	174
22	41565503	41565623	121	.	0.347107	84.14876	0.663548	0.441583	0.780656	56	99	0	140
22	41566372	41566612	241	.	0.443983	107.560166	0.848157	0.544094	1.056646	69	134	0	283
22	49026393	49026513	121	.	0.595041	114.090909	0.899654	0.670261	1.048761	85	133	0	212
X	451082	451202	121	.	0.471074	57.661157	0.454682	0.063083	0.630833	8	80	0	85
X	3085404	3085524	121	.	0.38843	47.231405	0.372439	0.244448	0.457354	31	58	0	77
X	8703351	8703471	121	.	0.495868	45.438017	0.358298	0.283875	0.425813	36	54	0	80
X	20156639	20156759	121	.	0.355372	48.181818	0.379934	0.260219	0.449469	33	57	0	78
X	20159691	20159811	121	.	0.68595	52.454545	0.413626	0.307531	0.488896	39	62	0	88
X	22516280	22516400	121	.	0.363636	47.826446	0.377132	0.283875	0.441583	36	56	0	84
X	32172524	32172644	121	.	0.272727	34.570248	0.272601	0.18925	0.339073	24	43	0	63
X	39921339	39921699	361	.	0.612188	88.634349	0.698919	0.323302	0.914708	41	116	0	331
X	39930381	39930501	121	.	0.347107	16.198347	0.127731	0.078854	0.18925	10	24	0	32
X	39945565	39945685	121	.	0.438017	56.413223	0.444842	0.315417	0.528323	40	67	0	98
X	44732758	44732998	241	.	0.680498	81.39834	0.64186	0.457354	0.757	58	96	0	225
X	44733142	44733262	121	.	0.578512	71.479339	0.563644	0.370615	0.638719	47	81	0	122
X	44820523	44820643	121	.	0.355372	50.677686	0.399615	0.260219	0.449469	33	57	0	89
X	44833876	44833996	121	.	0.355372	36.471074	0.28759	0.220792	0.323302	28	41	0	60
X	44870175	44870295	121	.	0.338843	33.38843	0.263282	0.197135	0.323302	25	41	0	61
X	44879795	44880035	241	.	0.340249	68.049793	0.536601	0.283875	0.65449	36	83	0	183
X	44894143	44894263	121	.	0.363636	50.371901	0.397203	0.29176	0.449469	37	57	0	86
X	44896857	44896977	121	.	0.297521	39.933884	0.314895	0.244448	0.3785	31	48	0	70
X	44910940	44911060	121	.	0.330579	42.429752	0.334576	0.244448	0.394271	31	50	0	67
X	44913017	44913257	241	.	0.369295	54.954357	0.433338	0.244448	0.528323	31	67	0	150
X	44918144	44918384	241	.	0.315353	37.477178	0.295523	0.18925	0.386385	24	49	0	121
X	44918482	44918722	241	.	0.427386	74.929461	0.59085	0.323302	0.725458	41	92	0	201
X	44919214	44919454	241	.	0.439834	62.651452	0.494033	0.27599	0.630833	35	80	0	170
X	44919812	44920052	241	.	0.385892	65.165975	0.513861	0.339073	0.615063	43	78	0	174
X	44920557	44920677	121	.	0.421488	31.950413	0.251942	0.149823	0.315417	19	40	0	50
X	44921882	44922002	121	.	0.396694	46.661157	0.367943	0.283875	0.433698	36	55	0	83
X	44922625	44923105	481	.	0.488565	87.841996	0.692671	0.299646	0.898938	38	114	0	415
X	44928793	44929633	841	.	0.469679	90.337693	0.71235	0.283875	0.898938	36	114	0	711
X	44935788	44936114	327	.	0.357798	33.40367	0.263402	0.023656	0.394271	3	50	0	134
X	44937637	44937757	121	.	0.38843	45.661157	0.360057	0.27599	0.425813	35	54	0	85
X	44938373	44938613	241	.	0.390041	48.149378	0.379678	0.220792	0.473125	28	60	0	123
X	44941793	44941913	121	.	0.31405	63.669421	0.50206	0.410042	0.544094	52	69	0	135
X	44941937	44942057	121	.	0.355372	74.371901	0.586454	0.370615	0.678146	47	86	0	127
X	44942659	44942899	241	.	0.381743	64.004149	0.504699	0.27599	0.638719	35	81	0	172
X	44945107	44945227	121	.	0.396694	39.867769	0.314374	0.220792	0.370615	28	47	0	68
X	44948962	44949202	241	.	0.360996	70.825726	0.55849	0.339073	0.725458	43	92	0	187
X	44949888	44950128	241	.	0.365145	44.20332	0.348562	0.165594	0.449469	21	57	0	126
X	44966598	44966838	241	.	0.381743	61.087137	0.481698	0.260219	0.607177	33	77	0	166
X	44969289	44969529	241	.	0.365145	67.983402	0.536078	0.252333	0.693917	32	88	0	181
X	44970582	44970702	121	.	0.347107	52.636364	0.41506	0.323302	0.496781	41	63	0	89
X	47425988	47426228	241	.	0.634855	65.244813	0.514483	0.27599	0.686031	35	87	0	165
X	47426610	47426850	241	.	0.614108	75.012448	0.591505	0.410042	0.733344	52	93	0	206
X	47428085	47428325	241	.	0.626556	87.248963	0.687995	0.496781	0.812198	63	103	0	260
X	47428349	47428469	121	.	0.586777	65.826446	0.519069	0.307531	0.630833	39	80	0	123
X	47428937	47429057	121	.	0.595041	55.190083	0.435197	0.339073	0.528323	43	67	0	100
X	47429238	47429478	241	.	0.60166	79.846473	0.629623	0.433698	0.757	55	96	0	225
X	47430224	47430464	241	.	0.643154	64.107884	0.505517	0.283875	0.630833	36	80	0	167
X	47430669	47430909	241	.	0.651452	78.410788	0.618302	0.29176	0.796427	37	101	0	214
X	48892416	48892536	121	.	0.380165	31.652893	0.249596	0.197135	0.307531	25	39	0	57
X	48895224	48895344	121	.	0.396694	17.876033	0.14096	0.007885	0.197135	1	25	0	37
X	49070753	49070873	121	.	0.570248	55.380165	0.436696	0.323302	0.536208	41	68	0	99
X	66764957	66766637	1681	.	0.640095	79.261749	0.625012	0.031542	0.922594	4	117	0	1279
X	66863054	66863294	241	.	0.473029	70.452282	0.555546	0.331188	0.725458	42	92	0	190
X	66905850	66905970	121	.	0.438017	38.644628	0.304729	0.18925	0.370615	24	47	0	65
X	66931208	66931568	361	.	0.515235	76.822715	0.605779	0.27599	0.772771	35	98	0	289
X	66937272	66937512	241	.	0.547718	74.522822	0.587644	0.346958	0.764886	44	97	0	211
X	66941620	66941860	241	.	0.514523	77.979253	0.614899	0.331188	0.757	42	96	0	205
X	66942627	66942867	241	.	0.477178	72.721992	0.573443	0.331188	0.65449	42	83	0	195
X	66943486	66943726	241	.	0.489627	72.128631	0.568764	0.315417	0.701802	40	89	0	188
X	69254700	69254820	121	.	0.446281	33.190083	0.261718	0.18925	0.315417	24	40	0	56
X	70339215	70339335	121	.	0.504132	52.338843	0.412714	0.331188	0.496781	42	63	0	95
X	70349162	70349282	121	.	0.578512	49.181818	0.387819	0.307531	0.449469	39	57	0	82
