# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12
#
# total peaks = 28592
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 210
# genome size = 2000000000
# Total tags = 13325162.5
# Total tags in peaks = 3561820.5
# Approximate IP efficiency = 26.73%
# tags per bp = 0.006140
# expected tags per peak = 6.140
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 6.479868e-04
# FDR tag threshold = 16.0
# number of putative peaks = 37486
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 8892
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 2
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_H12/H12.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr2-534	chr2	32277508	32278508	+	130.6	0.000	151.000000	38.20	6.48e-204	1.08
chr2-537	chr2	84845814	84846814	+	130.6	0.000	150.500000	11.15	1.29e-115	1.07
chr2-520	chr2	110677695	110678695	+	130.6	0.000	153.500000	20.61	5.88e-159	1.07
chr3-552	chr3	53129940	53130940	+	130.6	0.000	129.500000	25.06	4.35e-173	1.24
chr3-451	chr3	195906649	195907649	+	130.6	0.000	159.000000	4.60	2.61e-58	1.01
chr6-455	chr6	27814363	27815363	+	130.6	0.000	141.500000	9.13	4.90e-102	1.16
chr6-434	chr6	30682145	30683145	+	130.6	0.000	149.000000	6.03	5.88e-75	1.07
chr6-508	chr6	57960926	57961926	+	130.6	0.000	129.000000	38.20	6.48e-204	1.24
chr9-264	chr9	97237985	97238985	+	130.6	0.000	148.000000	48.94	3.27e-222	1.09
chr10-301	chr10	22714067	22715067	+	130.6	0.000	160.500000	9.88	2.27e-107	1.00
chr10-332	chr10	97736743	97737743	+	130.6	0.000	150.500000	26.32	1.16e-176	1.08
chr11-312	chr11	72222938	72223938	+	130.6	0.000	158.500000	11.86	6.34e-120	1.01
chr12-404	chr12	120291373	120292373	+	130.6	0.000	145.000000	8.87	4.19e-100	1.11
chr13-193	chr13	43023173	43024173	+	130.6	0.000	143.500000	37.29	3.84e-202	1.12
chr14-296	chr14	92121383	92122383	+	130.6	0.000	138.000000	35.59	1.01e-198	1.17
chr15-183	chr15	41827480	41828480	+	130.6	0.000	156.000000	12.58	5.51e-124	1.04
chr15-181	chr15	45634461	45635461	+	130.6	0.000	156.500000	10.69	9.61e-113	1.03
chr19-246	chr19	41363561	41364561	+	130.6	0.000	148.500000	46.75	8.03e-219	1.09
chr20-124	chr20	57392475	57393475	+	130.6	0.000	152.000000	5.38	8.27e-68	1.07
chrUn_KI270467v1-1	chrUn_KI270467v1	2068	3068	+	130.6	0.000	150.500000	8.01	2.74e-93	1.10
chrX-222	chrX	282914	283914	+	130.6	0.000	126.000000	33.32	6.98e-194	1.28
chr1-671	chr1	27959482	27960482	+	130.2	0.000	145.000000	47.32	2.94e-218	1.10
chr1-659	chr1	150579189	150580189	+	130.2	0.000	147.000000	13.64	1.07e-128	1.11
chr1-537	chr1	182391243	182392243	+	130.2	0.000	165.000000	9.13	2.86e-101	1.00
chr1-631	chr1	247103818	247104818	+	130.2	0.000	150.500000	35.90	5.25e-198	1.08
chr2-535	chr2	205076791	205077791	+	130.2	0.000	151.000000	26.92	4.36e-177	1.08
chr4-332	chr4	108355294	108356294	+	130.2	0.000	148.000000	11.40	2.69e-116	1.10
chr5-371	chr5	160421383	160422383	+	130.2	0.000	151.000000	4.75	1.12e-59	1.07
chr6-422	chr6	44387186	44388186	+	130.2	0.000	152.500000	24.40	5.59e-170	1.06
chr7-384	chr7	106071190	106072190	+	130.2	0.000	143.000000	30.03	5.28e-185	1.11
chr10-347	chr10	3668389	3669389	+	130.2	0.000	144.000000	24.59	1.52e-170	1.11
chr10-391	chr10	8404455	8405455	+	130.2	0.000	131.500000	11.97	1.23e-119	1.22
chr10-350	chr10	67849174	67850174	+	130.2	0.000	143.500000	34.32	1.00e-194	1.14
chr10-292	chr10	79067163	79068163	+	130.2	0.000	163.500000	4.06	1.27e-50	0.99
chr10-375	chr10	125822755	125823755	+	130.2	0.000	137.000000	27.39	2.40e-178	1.16
chr12-414	chr12	11980858	11981858	+	130.2	0.000	142.000000	42.78	7.49e-211	1.13
chr13-182	chr13	30371550	30372550	+	130.2	0.000	156.000000	4.69	5.84e-59	1.03
chr13-186	chr13	30673735	30674735	+	130.2	0.000	150.000000	19.28	4.28e-153	1.07
chr16-186	chr16	48365747	48366747	+	130.2	0.000	153.500000	21.99	1.62e-162	1.08
chr19-316	chr19	18322694	18323694	+	130.2	0.000	129.000000	34.32	1.00e-194	1.25
chr19-211	chr19	45478288	45479288	+	130.2	0.000	159.500000	4.22	8.13e-53	1.01
chr20-150	chr20	43513837	43514837	+	130.2	0.000	133.000000	26.69	1.82e-176	1.20
chr1-657	chr1	22451522	22452522	+	129.8	0.000	147.000000	50.23	7.36e-223	1.09
chr1-652	chr1	109483251	109484251	+	129.8	0.000	148.000000	16.13	1.10e-140	1.09
chr1-663	chr1	155227098	155228098	+	129.8	0.000	146.500000	24.91	1.09e-171	1.09
chr1-679	chr1	156282232	156283232	+	129.8	0.000	143.500000	28.57	1.35e-181	1.13
chr1-710	chr1	156751327	156752327	+	129.8	0.000	140.000000	18.65	6.24e-151	1.14
chr3-503	chr3	30654953	30655953	+	129.8	0.000	142.500000	5.54	3.17e-69	1.12
chr4-346	chr4	47484850	47485850	+	129.8	0.000	142.500000	25.74	4.90e-174	1.12
chr6-414	chr6	111605295	111606295	+	129.8	0.000	154.500000	14.09	3.55e-131	1.04
chr7-394	chr7	158818079	158819079	+	129.8	0.000	139.500000	8.70	3.22e-98	1.14
chr8-267	chr8	19475090	19476090	+	129.8	0.000	154.000000	17.49	2.11e-146	1.05
chr8-299	chr8	48949220	48950220	+	129.8	0.000	139.500000	24.14	2.03e-169	1.14
chr10-290	chr10	27100016	27101016	+	129.8	0.000	164.000000	8.28	5.78e-95	1.06
chr10-363	chr10	97425817	97426817	+	129.8	0.000	141.000000	15.73	6.99e-139	1.14
chr11-333	chr11	71447927	71448927	+	129.8	0.000	154.000000	7.19	1.00e-85	1.04
chr11-325	chr11	77066431	77067431	+	129.8	0.000	156.000000	25.11	2.87e-172	1.03
chr13-190	chr13	48155734	48156734	+	129.8	0.000	146.000000	14.97	2.03e-135	1.10
chr15-195	chr15	41660134	41661134	+	129.8	0.000	148.500000	16.39	8.67e-142	1.07
chr15-191	chr15	68053841	68054841	+	129.8	0.000	152.000000	22.40	4.76e-164	1.08
chr16-184	chr16	29995472	29996472	+	129.8	0.000	154.500000	25.52	1.93e-173	1.08
chr19-251	chr19	2060999	2061999	+	129.8	0.000	147.000000	33.13	2.33e-192	1.08
chr22-81	chr22	29766599	29767599	+	129.8	0.000	147.500000	40.97	6.73e-208	1.08
chrX-179	chrX	101348258	101349258	+	129.8	0.000	140.500000	27.32	2.40e-178	1.15
chr1-685	chr1	6579488	6580488	+	129.5	0.000	142.500000	42.53	3.19e-209	1.13
chr1-614	chr1	178724913	178725913	+	129.5	0.000	152.500000	8.67	2.80e-97	1.08
chr2-493	chr2	127081160	127082160	+	129.5	0.000	162.000000	7.41	5.47e-87	1.02
chr6-477	chr6	159968559	159969559	+	129.5	0.000	134.500000	17.95	3.62e-147	1.21
chr9-249	chr9	5841550	5842550	+	129.5	0.000	152.500000	11.17	2.97e-114	1.04
chr9-258	chr9	21443931	21444931	+	129.5	0.000	149.500000	39.30	1.82e-203	1.08
chr9-242	chr9	63817346	63818346	+	129.5	0.000	154.500000	11.21	1.69e-114	1.03
chr9-282	chr9	105557646	105558646	+	129.5	0.000	142.000000	41.96	3.14e-208	1.13
chr10-323	chr10	103368000	103369000	+	129.5	0.000	152.500000	18.16	5.47e-148	1.07
chr11-358	chr11	65497153	65498153	+	129.5	0.000	145.000000	11.90	1.47e-118	1.11
chr12-407	chr12	68686402	68687402	+	129.5	0.000	144.500000	38.81	1.50e-202	1.11
chr14-260	chr14	98189167	98190167	+	129.5	0.000	157.000000	15.76	4.87e-138	1.05
chr15-192	chr15	60580289	60581289	+	129.5	0.000	150.500000	14.65	6.44e-133	1.06
chr15-196	chr15	60844250	60845250	+	129.5	0.000	148.000000	8.37	6.31e-95	1.08
chr17-261	chr17	28661580	28662580	+	129.5	0.000	144.500000	57.50	2.76e-231	1.09
chr17-225	chr17	77445021	77446021	+	129.5	0.000	155.000000	6.78	2.83e-81	1.04
chr19-240	chr19	19900418	19901418	+	129.5	0.000	150.500000	64.69	6.11e-240	1.06
chr1-698	chr1	28736380	28737380	+	129.1	0.000	141.000000	27.64	3.49e-178	1.14
chr1-599	chr1	160629098	160630098	+	129.1	0.000	154.000000	14.14	1.17e-130	1.07
chr2-491	chr2	147843758	147844758	+	129.1	0.000	162.500000	7.96	8.08e-92	0.98
chr2-550	chr2	169824347	169825347	+	129.1	0.000	146.000000	4.53	9.95e-57	1.08
chr4-327	chr4	41934771	41935771	+	129.1	0.000	151.500000	35.18	1.27e-195	1.05
chr4-351	chr4	139295207	139296207	+	129.1	0.000	139.000000	21.35	1.10e-159	1.21
chr5-346	chr5	132466224	132467224	+	129.1	0.000	161.500000	10.05	2.56e-107	1.00
chr6-410	chr6	33313743	33314743	+	129.1	0.000	156.000000	5.36	9.09e-67	1.03
chr6-402	chr6	36196610	36197610	+	129.1	0.000	159.000000	11.26	5.42e-115	1.08
chr7-357	chr7	8176062	8177062	+	129.1	0.000	154.500000	27.16	6.56e-177	1.03
chr7-432	chr7	44018748	44019748	+	129.1	0.000	127.500000	34.79	8.40e-195	1.24
chr9-265	chr9	124868577	124869577	+	129.1	0.000	148.000000	16.29	1.42e-140	1.07
chr10-330	chr10	80465468	80466468	+	129.1	0.000	151.000000	6.13	4.19e-75	1.06
chr11-343	chr11	65540055	65541055	+	129.1	0.000	150.500000	22.27	1.07e-162	1.06
chr12-431	chr12	538897	539897	+	129.1	0.000	138.000000	47.63	1.06e-217	1.17
chr17-211	chr17	39401411	39402411	+	129.1	0.000	162.000000	18.32	8.07e-149	1.02
chr17-216	chr17	48907971	48908971	+	129.1	0.000	159.500000	20.64	2.84e-157	1.03
chr20-156	chr20	45880658	45881658	+	129.1	0.000	129.000000	42.41	3.19e-209	1.23
chr21-65	chr21	34888007	34889007	+	129.1	0.000	153.000000	5.72	8.01e-71	1.05
chr22-76	chr22	26483340	26484340	+	129.1	0.000	151.500000	21.50	3.53e-160	1.06
chr1-730	chr1	93078695	93079695	+	128.7	0.000	137.000000	11.43	3.49e-115	1.15
chr1-682	chr1	109213574	109214574	+	128.7	0.000	143.000000	24.31	9.10e-168	1.10
chr1-653	chr1	224329768	224330768	+	128.7	0.000	148.000000	22.87	2.01e-163	1.08
chr1-727	chr1	247936709	247937709	+	128.7	0.000	138.000000	29.97	9.54e-183	1.16
chr2-587	chr2	32039359	32040359	+	128.7	0.000	137.500000	29.12	1.10e-180	1.15
chr4-349	chr4	38856058	38857058	+	128.7	0.000	139.500000	20.18	1.47e-154	1.14
chr4-343	chr4	110196484	110197484	+	128.7	0.000	143.500000	4.19	8.46e-52	1.10
chr5-395	chr5	139273439	139274439	+	128.7	0.000	144.000000	15.36	1.91e-135	1.11
chr7-379	chr7	5695013	5696013	+	128.7	0.000	145.000000	6.24	1.46e-75	1.10
chr7-382	chr7	73682965	73683965	+	128.7	0.000	144.000000	42.29	1.35e-207	1.10
chr8-276	chr8	100908030	100909030	+	128.7	0.000	149.500000	24.70	6.73e-169	1.06
chr8-268	chr8	115647902	115648902	+	128.7	0.000	154.000000	17.54	1.04e-144	1.03
chr10-379	chr10	63225419	63226419	+	128.7	0.000	135.500000	17.44	2.59e-144	1.16
chr12-387	chr12	12807919	12808919	+	128.7	0.000	150.500000	9.27	4.05e-101	1.08
chr12-405	chr12	51172589	51173589	+	128.7	0.000	144.500000	25.94	2.08e-172	1.12
chr15-197	chr15	38685676	38686676	+	128.7	0.000	147.500000	7.62	2.62e-88	1.08
chr15-213	chr15	52481594	52482594	+	128.7	0.000	141.500000	29.68	4.71e-182	1.11
chr20-98	chr20	35664226	35665226	+	128.7	0.000	170.000000	14.10	1.65e-129	1.00
chr20-108	chr20	59939939	59940939	+	128.7	0.000	162.000000	40.09	9.95e-204	0.99
chrX-161	chrX	65697721	65698721	+	128.7	0.000	151.500000	10.36	1.58e-108	1.05
chr1-670	chr1	153633664	153634664	+	128.3	0.000	145.500000	34.20	1.87e-192	1.09
chr2-545	chr2	178112065	178113065	+	128.3	0.000	148.500000	12.46	3.04e-121	1.08
chr2-546	chr2	181123485	181124485	+	128.3	0.000	148.000000	12.67	2.32e-122	1.10
chr3-486	chr3	12840999	12841999	+	128.3	0.000	146.500000	20.80	6.60e-157	1.12
chr3-496	chr3	75784973	75785973	+	128.3	0.000	144.500000	29.31	2.29e-181	1.10
chr5-355	chr5	177133295	177134295	+	128.3	0.000	157.500000	9.77	8.17e-105	1.02
chr11-347	chr11	19712218	19713218	+	128.3	0.000	148.500000	18.32	5.67e-148	1.07
chr13-189	chr13	33817670	33818670	+	128.3	0.000	148.500000	29.60	4.71e-182	1.07
chr13-196	chr13	73765468	73766468	+	128.3	0.000	143.000000	12.99	4.50e-124	1.12
chr14-284	chr14	38078042	38079042	+	128.3	0.000	144.500000	6.58	4.43e-79	1.10
chr16-222	chr16	27195696	27196696	+	128.3	0.000	139.000000	37.54	3.55e-199	1.14
chr17-226	chr17	14201096	14202096	+	128.3	0.000	153.500000	6.63	1.27e-79	1.03
chr20-119	chr20	53593777	53594777	+	128.3	0.000	157.000000	7.49	2.33e-87	1.03
chr2-549	chr2	9003426	9004426	+	128.0	0.000	147.500000	15.74	2.36e-136	1.07
chr2-585	chr2	178413262	178414262	+	128.0	0.000	138.500000	10.37	5.82e-108	1.14
chr2-554	chr2	195535784	195536784	+	128.0	0.000	145.500000	4.02	3.62e-49	1.09
chr5-407	chr5	75059523	75060523	+	128.0	0.000	139.000000	16.96	1.61e-141	1.15
chr6-411	chr6	35259161	35260161	+	128.0	0.000	155.000000	15.42	5.96e-135	1.05
chr7-380	chr7	50317048	50318048	+	128.0	0.000	145.000000	5.87	2.24e-71	1.12
chr8-294	chr8	27405100	27406100	+	128.0	0.000	142.000000	18.16	2.70e-146	1.13
chr10-321	chr10	29735150	29736150	+	128.0	0.000	153.500000	12.28	2.50e-119	1.02
chr10-366	chr10	69408407	69409407	+	128.0	0.000	140.000000	15.58	1.20e-135	1.12
chr10-360	chr10	88385413	88386413	+	128.0	0.000	141.500000	14.34	6.04e-130	1.11
chr10-387	chr10	114937734	114938734	+	128.0	0.000	133.000000	33.73	3.96e-190	1.18
chr10-329	chr10	124717886	124718886	+	128.0	0.000	151.500000	6.08	1.57e-73	1.04
chr10-335	chr10	133274638	133275638	+	128.0	0.000	148.500000	10.33	9.76e-108	1.09
chr13-206	chr13	24264598	24265598	+	128.0	0.000	135.500000	6.69	1.76e-79	1.18
chr16-229	chr16	12803268	12804268	+	128.0	0.000	138.000000	39.86	3.98e-202	1.15
chr19-245	chr19	3557135	3558135	+	128.0	0.000	148.500000	15.04	3.07e-133	1.06
chr19-252	chr19	5790407	5791407	+	128.0	0.000	147.000000	45.13	4.35e-211	1.08
chr19-238	chr19	58558492	58559492	+	128.0	0.000	151.000000	9.71	1.30e-103	1.04
chr20-118	chr20	33489577	33490577	+	128.0	0.000	157.000000	32.31	4.76e-187	1.07
chr20-133	chr20	49218935	49219935	+	128.0	0.000	143.000000	33.36	2.40e-189	1.11
chr21-68	chr21	36288684	36289684	+	128.0	0.000	149.500000	33.00	1.43e-188	1.06
chr1-712	chr1	54715323	54716323	+	127.6	0.000	139.500000	45.67	3.70e-212	1.13
chr1-637	chr1	109090265	109091265	+	127.6	0.000	149.500000	30.60	2.21e-183	1.09
chr1-803	chr1	150486894	150487894	+	127.6	0.000	128.000000	50.16	6.11e-219	1.26
chr1-576	chr1	226121592	226122592	+	127.6	0.000	158.000000	7.34	1.47e-85	1.03
chr2-573	chr2	118185818	118186818	+	127.6	0.000	141.500000	23.18	1.19e-163	1.11
chr3-520	chr3	186826985	186827985	+	127.6	0.000	137.500000	13.25	1.04e-124	1.15
chr4-344	chr4	13627319	13628319	+	127.6	0.000	143.000000	26.84	4.81e-174	1.09
chr4-381	chr4	113547218	113548218	+	127.6	0.000	127.500000	36.43	7.17e-196	1.25
chr5-365	chr5	35617309	35618309	+	127.6	0.000	153.000000	35.58	3.51e-194	1.04
chr5-385	chr5	77155023	77156023	+	127.6	0.000	146.000000	31.22	7.96e-185	1.09
chr6-459	chr6	30570892	30571892	+	127.6	0.000	140.500000	34.00	6.39e-191	1.12
chr7-344	chr7	99374122	99375122	+	127.6	0.000	157.500000	7.71	1.04e-88	1.01
chr8-275	chr8	108248181	108249181	+	127.6	0.000	150.500000	15.77	1.04e-136	1.08
chr9-260	chr9	95462288	95463288	+	127.6	0.000	149.000000	38.25	2.24e-199	1.07
chr9-290	chr9	127802394	127803394	+	127.6	0.000	140.000000	30.91	4.23e-184	1.13
chr10-348	chr10	13347633	13348633	+	127.6	0.000	144.000000	7.12	1.33e-83	1.09
chr10-342	chr10	46284311	46285311	+	127.6	0.000	144.500000	8.62	5.88e-96	1.09
chr10-371	chr10	71850744	71851744	+	127.6	0.000	139.000000	38.25	2.24e-199	1.13
chr11-376	chr11	236081	237081	+	127.6	0.000	139.000000	25.71	5.39e-171	1.14
chr11-402	chr11	107457370	107458370	+	127.6	0.000	133.500000	41.35	5.46e-205	1.18
chr17-232	chr17	38853264	38854264	+	127.6	0.000	152.500000	22.01	5.27e-160	1.03
chr17-246	chr17	62965524	62966524	+	127.6	0.000	148.500000	18.21	1.04e-146	1.08
chr18-125	chr18	35029898	35030898	+	127.6	0.000	150.000000	10.27	1.64e-107	1.07
chr19-241	chr19	53537635	53538635	+	127.6	0.000	150.500000	28.87	3.18e-179	1.04
chr20-148	chr20	18793582	18794582	+	127.6	0.000	135.000000	26.61	2.01e-173	1.16
chr21-63	chr21	31181805	31182805	+	127.6	0.000	154.000000	5.07	8.76e-63	1.08
chr22-82	chr22	43954972	43955972	+	127.6	0.000	146.000000	38.25	2.24e-199	1.10
chr1-781	chr1	1745646	1746646	+	127.2	0.000	131.000000	64.91	4.85e-236	1.22
chr1-609	chr1	9128934	9129934	+	127.2	0.000	152.500000	20.48	8.39e-154	1.04
chr1-716	chr1	27154819	27155819	+	127.2	0.000	139.000000	27.74	3.85e-175	1.12
chr1-596	chr1	28581311	28582311	+	127.2	0.000	154.000000	18.60	4.02e-147	1.05
chr1-696	chr1	155272951	155273951	+	127.2	0.000	141.500000	12.98	2.01e-122	1.12
chr1-644	chr1	205321222	205322222	+	127.2	0.000	148.500000	17.53	5.11e-143	1.06
chr1-732	chr1	229507840	229508840	+	127.2	0.000	137.000000	43.59	2.35e-207	1.15
chr2-583	chr2	25376556	25377556	+	127.2	0.000	139.000000	31.13	2.49e-183	1.12
chr3-500	chr3	99875606	99876606	+	127.2	0.000	144.000000	22.11	3.62e-159	1.10
chr3-492	chr3	197949570	197950570	+	127.2	0.000	145.500000	39.62	1.58e-200	1.07
chr6-432	chr6	137707632	137708632	+	127.2	0.000	149.500000	16.23	1.13e-137	1.05
chr10-353	chr10	26448393	26449393	+	127.2	0.000	143.000000	12.30	8.79e-119	1.09
chr10-392	chr10	32459013	32460013	+	127.2	0.000	131.500000	35.07	8.33e-192	1.20
chr12-412	chr12	92403507	92404507	+	127.2	0.000	143.500000	9.16	3.45e-99	1.09
chr14-273	chr14	73490698	73491698	+	127.2	0.000	152.000000	25.01	7.90e-168	1.03
chr16-234	chr16	18789822	18790822	+	127.2	0.000	135.500000	35.07	8.33e-192	1.17
chr17-285	chr17	58218700	58219700	+	127.2	0.000	139.000000	32.12	1.53e-185	1.16
chr19-294	chr19	35210429	35211429	+	127.2	0.000	134.500000	5.95	8.72e-72	1.16
chr20-139	chr20	50112539	50113539	+	127.2	0.000	140.000000	9.19	2.19e-99	1.12
chr1-665	chr1	9728390	9729390	+	126.8	0.000	146.000000	13.83	6.64e-127	1.07
chr1-779	chr1	43969464	43970464	+	126.8	0.000	131.500000	9.91	1.56e-104	1.19
chr1-765	chr1	161313852	161314852	+	126.8	0.000	133.500000	43.46	2.35e-207	1.17
chr1-722	chr1	212432532	212433532	+	126.8	0.000	138.500000	30.42	6.77e-182	1.15
chr2-592	chr2	126776836	126777836	+	126.8	0.000	136.500000	15.76	7.24e-136	1.17
chr2-544	chr2	227471940	227472940	+	126.8	0.000	149.000000	16.35	2.07e-138	1.09
chr3-504	chr3	12556740	12557740	+	126.8	0.000	142.000000	20.42	8.39e-154	1.10
chr3-499	chr3	45995266	45996266	+	126.8	0.000	144.000000	25.35	5.40e-169	1.10
chr3-454	chr3	49723432	49724432	+	126.8	0.000	157.500000	4.68	1.08e-57	1.03
chr3-519	chr3	50246073	50247073	+	126.8	0.000	138.500000	18.66	1.51e-147	1.13
chr3-474	chr3	123960737	123961737	+	126.8	0.000	151.000000	21.88	1.16e-158	1.06
chr3-464	chr3	131502468	131503468	+	126.8	0.000	153.500000	43.46	2.35e-207	1.03
chr3-469	chr3	184561127	184562127	+	126.8	0.000	153.000000	9.72	2.95e-103	1.05
chr5-347	chr5	168486091	168487091	+	126.8	0.000	161.000000	27.16	7.25e-174	1.02
chr6-415	chr6	25278752	25279752	+	126.8	0.000	154.000000	13.52	2.25e-125	1.02
chr6-424	chr6	111972800	111973800	+	126.8	0.000	152.000000	47.53	8.67e-214	1.02
chr7-353	chr7	102425779	102426779	+	126.8	0.000	155.500000	20.01	2.07e-152	1.01
chr7-354	chr7	152759319	152760319	+	126.8	0.000	155.500000	25.35	5.40e-169	1.04
chr11-373	chr11	14578206	14579206	+	126.8	0.000	141.000000	32.36	2.71e-186	1.10
chr11-378	chr11	72793435	72794435	+	126.8	0.000	139.000000	50.70	1.98e-218	1.12
chr14-282	chr14	51239814	51240814	+	126.8	0.000	145.000000	17.79	3.19e-144	1.08
chr14-277	chr14	54881265	54882265	+	126.8	0.000	151.000000	19.25	1.03e-149	1.06
chr16-244	chr16	29862924	29863924	+	126.8	0.000	132.500000	63.38	1.61e-234	1.18
chr19-334	chr19	5977679	5978679	+	126.8	0.000	124.000000	35.37	1.25e-192	1.25
chr19-291	chr19	34349943	34350943	+	126.8	0.000	135.000000	31.36	4.64e-184	1.15
chr19-253	chr19	43754298	43755298	+	126.8	0.000	147.000000	33.43	1.33e-188	1.06
chr20-130	chr20	3172958	3173958	+	126.8	0.000	145.000000	18.78	5.64e-148	1.08
chr1-678	chr1	111448700	111449700	+	126.5	0.000	143.500000	26.15	5.74e-170	1.14
chr1-741	chr1	161176957	161177957	+	126.5	0.000	136.000000	20.49	5.84e-153	1.15
chr1-604	chr1	161389677	161390677	+	126.5	0.000	153.500000	26.61	3.45e-171	1.03
chr2-567	chr2	74472140	74473140	+	126.5	0.000	143.000000	48.14	3.09e-213	1.09
chr3-553	chr3	138780722	138781722	+	126.5	0.000	129.500000	36.99	1.84e-194	1.21
chr6-457	chr6	52670656	52671656	+	126.5	0.000	141.500000	29.74	5.13e-179	1.12
chr6-417	chr6	158644167	158645167	+	126.5	0.000	154.000000	12.23	1.08e-117	1.01
chr9-286	chr9	113150556	113151556	+	126.5	0.000	140.500000	18.27	5.12e-145	1.13
chr11-316	chr11	17388932	17389932	+	126.5	0.000	157.000000	19.57	9.34e-150	0.99
chr11-361	chr11	64923985	64924985	+	126.5	0.000	144.500000	42.72	1.05e-204	1.09
chr14-270	chr14	68781261	68782261	+	126.5	0.000	152.500000	4.75	5.26e-58	1.02
chr14-293	chr14	96126088	96127088	+	126.5	0.000	139.000000	39.39	6.24e-199	1.12
chr15-215	chr15	89243483	89244483	+	126.5	0.000	141.500000	38.88	5.16e-198	1.12
chr16-197	chr16	17369017	17370017	+	126.5	0.000	149.000000	10.18	1.72e-105	1.06
chrX-187	chrX	386525	387525	+	126.5	0.000	138.000000	23.88	1.27e-163	1.13
chrX-165	chrX	96684374	96685374	+	126.5	0.000	148.000000	9.78	6.72e-103	1.06
chr1-649	chr1	25239440	25240440	+	126.1	0.000	148.000000	18.67	1.06e-146	1.05
chr1-708	chr1	51616702	51617702	+	126.1	0.000	140.000000	45.82	6.49e-210	1.14
chr2-578	chr2	27409075	27410075	+	126.1	0.000	141.000000	53.05	2.15e-220	1.12
chr3-545	chr3	47788765	47789765	+	126.1	0.000	130.500000	43.83	9.63e-207	1.20
chr3-501	chr3	48918411	48919411	+	126.1	0.000	143.500000	31.50	2.70e-183	1.11
chr4-328	chr4	1201481	1202481	+	126.1	0.000	151.000000	20.71	6.63e-154	1.03
chr5-376	chr5	132410620	132411620	+	126.1	0.000	150.500000	12.55	1.29e-119	1.04
chr6-450	chr6	44264992	44265992	+	126.1	0.000	143.000000	9.91	5.77e-104	1.11
chr7-337	chr7	105691386	105692386	+	126.1	0.000	160.500000	14.13	1.23e-127	1.03
chr8-306	chr8	133504984	133505984	+	126.1	0.000	135.500000	14.97	1.47e-131	1.15
chr10-336	chr10	3804628	3805628	+	126.1	0.000	148.000000	7.15	6.25e-83	1.15
chr11-356	chr11	68838929	68839929	+	126.1	0.000	145.500000	7.54	2.67e-86	1.07
chr15-189	chr15	99565255	99566255	+	126.1	0.000	153.500000	7.94	1.49e-89	1.01
chr16-239	chr16	67520868	67521868	+	126.1	0.000	133.500000	28.53	2.64e-176	1.17
chr16-228	chr16	87492605	87493605	+	126.1	0.000	138.500000	13.03	3.55e-122	1.12
chr20-129	chr20	56411654	56412654	+	126.1	0.000	146.500000	16.43	6.15e-138	1.06
chr22-100	chr22	41204771	41205771	+	126.1	0.000	132.500000	51.25	6.31e-218	1.18
chr1-633	chr1	42334639	42335639	+	125.7	0.000	150.000000	24.31	6.61e-164	1.03
chr1-625	chr1	145858509	145859509	+	125.7	0.000	150.500000	15.30	4.41e-132	1.03
chr1-760	chr1	172443531	172444531	+	125.7	0.000	134.000000	21.69	5.53e-156	1.17
chr1-629	chr1	203764672	203765672	+	125.7	0.000	150.500000	30.77	2.38e-180	1.04
chr1-687	chr1	205774809	205775809	+	125.7	0.000	142.500000	14.85	4.75e-130	1.10
chr2-568	chr2	109613656	109614656	+	125.7	0.000	143.000000	23.19	1.27e-160	1.10
chr2-522	chr2	218286445	218287445	+	125.7	0.000	153.000000	7.44	8.47e-85	1.02
chr4-341	chr4	10456752	10457752	+	125.7	0.000	144.500000	6.76	8.70e-79	1.12
chr6-467	chr6	30907625	30908625	+	125.7	0.000	139.000000	103.97	5.22e-267	1.11
chr6-438	chr6	129709605	129710605	+	125.7	0.000	148.000000	19.71	2.33e-149	1.04
chr7-338	chr7	43758382	43759382	+	125.7	0.000	160.000000	19.97	2.89e-150	0.99
chr8-279	chr8	70616452	70617452	+	125.7	0.000	148.000000	12.11	2.44e-116	1.05
chr8-280	chr8	124450112	124451112	+	125.7	0.000	148.000000	28.44	7.52e-175	1.06
chr9-277	chr9	129036073	129037073	+	125.7	0.000	144.000000	32.77	8.68e-185	1.08
