# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01
#
# total peaks = 39675
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 202
# genome size = 2000000000
# Total tags = 16333084.5
# Total tags in peaks = 4735920.5
# Approximate IP efficiency = 29.00%
# tags per bp = 0.007487
# expected tags per peak = 7.487
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 7.749239e-04
# FDR tag threshold = 18.0
# number of putative peaks = 53169
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 13493
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_A01/A01.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr17-70	chr17	38752032	38753032	+	317.5	0.000	304.000000	41.30	0.00e+00	1.38
chr20-11	chr20	46406233	46407233	+	317.5	0.000	325.500000	30.01	0.00e+00	1.25
chrX-10	chrX	149939736	149940736	+	317.5	0.000	373.000000	7.47	1.14e-259	1.09
chr14-72	chr14	73458143	73459143	+	317.1	0.000	274.000000	24.22	0.00e+00	1.50
chr16-33	chr16	67244201	67245201	+	317.1	0.000	318.500000	12.57	0.00e+00	1.28
chr17-58	chr17	68457234	68458234	+	317.1	0.000	316.500000	32.26	0.00e+00	1.29
chr6-62	chr6	14121529	14122529	+	316.8	0.000	279.500000	6.50	1.59e-232	1.46
chr9-24	chr9	4984470	4985470	+	316.8	0.000	345.000000	20.98	0.00e+00	1.19
chr12-39	chr12	6752982	6753982	+	316.8	0.000	318.000000	67.50	0.00e+00	1.29
chr22-12	chr22	20702532	20703532	+	316.8	0.000	344.000000	65.14	0.00e+00	1.18
chr1-175	chr1	10209876	10210876	+	316.5	0.000	270.500000	26.51	0.00e+00	1.50
chr4-29	chr4	101347237	101348237	+	316.5	0.000	331.000000	19.15	0.00e+00	1.22
chr17-46	chr17	1576939	1577939	+	316.5	0.000	330.000000	19.39	0.00e+00	1.23
chr10-52	chr10	45672169	45673169	+	316.2	0.000	285.500000	87.71	0.00e+00	1.44
chr12-33	chr12	111405221	111406221	+	316.2	0.000	324.500000	9.20	6.36e-300	1.26
chr7-36	chr7	76358676	76359676	+	315.9	0.000	322.000000	35.32	0.00e+00	1.29
chr14-40	chr14	103333526	103334526	+	315.9	0.000	322.000000	22.49	0.00e+00	1.26
chr19-128	chr19	38374154	38375154	+	315.9	0.000	290.000000	103.20	0.00e+00	1.41
chr4-22	chr4	139177317	139178317	+	315.6	0.000	343.000000	12.62	0.00e+00	1.19
chr1-103	chr1	151611155	151612155	+	315.3	0.000	308.000000	42.92	0.00e+00	1.33
chr2-53	chr2	42809750	42810750	+	315.3	0.000	319.000000	36.21	0.00e+00	1.27
chr3-99	chr3	48472661	48473661	+	315.3	0.000	278.500000	71.86	0.00e+00	1.45
chr8-28	chr8	103414584	103415584	+	315.3	0.000	322.000000	34.21	0.00e+00	1.29
chr19-134	chr19	11323813	11324813	+	315.3	0.000	286.000000	19.52	0.00e+00	1.42
chr19-102	chr19	18636192	18637192	+	315.3	0.000	317.000000	68.67	0.00e+00	1.28
chr1-70	chr1	32650348	32651348	+	315.0	0.000	332.500000	57.17	0.00e+00	1.21
chr6-65	chr6	52284390	52285390	+	315.0	0.000	274.000000	111.58	0.00e+00	1.47
chr7-23	chr7	100428467	100429467	+	315.0	0.000	365.500000	18.98	0.00e+00	1.11
chr11-46	chr11	58578154	58579154	+	315.0	0.000	342.500000	8.69	2.68e-287	1.21
chr21-16	chr21	38831199	38832199	+	315.0	0.000	275.500000	112.94	0.00e+00	1.47
chr1-72	chr1	25430040	25431040	+	314.7	0.000	331.500000	74.02	0.00e+00	1.22
chr4-27	chr4	17576720	17577720	+	314.7	0.000	331.500000	22.57	0.00e+00	1.21
chr1-195	chr1	7961097	7962097	+	314.4	0.000	263.500000	124.91	0.00e+00	1.53
chr3-55	chr3	156673893	156674893	+	314.4	0.000	321.000000	42.01	0.00e+00	1.26
chr20-21	chr20	23361501	23362501	+	314.4	0.000	305.500000	6.63	1.73e-234	1.34
chr5-88	chr5	173887663	173888663	+	314.1	0.000	262.500000	29.41	0.00e+00	1.53
chr7-101	chr7	36283353	36284353	+	314.1	0.000	256.500000	44.18	0.00e+00	1.57
chr10-66	chr10	84139056	84140056	+	314.1	0.000	268.500000	101.47	0.00e+00	1.52
chr19-111	chr19	16896793	16897793	+	314.1	0.000	307.000000	31.41	0.00e+00	1.32
chr1-121	chr1	169485452	169486452	+	313.8	0.000	295.000000	61.09	0.00e+00	1.41
chr10-59	chr10	89701029	89702029	+	313.8	0.000	272.000000	108.53	0.00e+00	1.48
chr13-20	chr13	95676579	95677579	+	313.8	0.000	297.500000	41.55	0.00e+00	1.38
chr1-99	chr1	23368058	23369058	+	313.5	0.000	310.000000	63.56	0.00e+00	1.36
chr2-112	chr2	142873942	142874942	+	313.5	0.000	277.000000	18.96	0.00e+00	1.47
chr17-124	chr17	59837272	59838272	+	313.5	0.000	267.000000	73.14	0.00e+00	1.51
chr6-37	chr6	81752600	81753600	+	313.2	0.000	310.500000	12.26	0.00e+00	1.32
chr17-88	chr17	79074323	79075323	+	313.2	0.000	294.000000	80.76	0.00e+00	1.40
chr1-74	chr1	200669322	200670322	+	312.9	0.000	331.500000	51.97	0.00e+00	1.24
chr7-33	chr7	107743356	107744356	+	312.9	0.000	327.000000	47.66	0.00e+00	1.24
chr12-65	chr12	54382800	54383800	+	312.9	0.000	286.000000	11.64	0.00e+00	1.40
chr14-52	chr14	35045825	35046825	+	312.9	0.000	300.500000	90.18	0.00e+00	1.35
chr1-98	chr1	109425954	109426954	+	312.6	0.000	310.500000	79.22	0.00e+00	1.29
chr1-151	chr1	234656850	234657850	+	312.6	0.000	282.500000	99.88	0.00e+00	1.42
chr2-135	chr2	74529282	74530282	+	312.6	0.000	263.500000	28.27	0.00e+00	1.54
chr16-36	chr16	66516450	66517450	+	312.6	0.000	312.000000	18.91	0.00e+00	1.29
chr12-52	chr12	88141665	88142665	+	312.2	0.000	297.500000	204.00	0.00e+00	1.35
chr1-83	chr1	36373989	36374989	+	311.9	0.000	324.000000	16.98	0.00e+00	1.28
chr5-45	chr5	108748315	108749315	+	311.9	0.000	322.000000	84.14	0.00e+00	1.24
chr11-76	chr11	65569711	65570711	+	311.9	0.000	302.500000	8.81	2.94e-287	1.33
chr19-202	chr19	35931138	35932138	+	311.9	0.000	247.000000	60.34	0.00e+00	1.62
chr5-43	chr5	96934675	96935675	+	311.6	0.000	324.000000	11.95	0.00e+00	1.25
chr14-64	chr14	23285734	23286734	+	311.6	0.000	280.000000	69.41	0.00e+00	1.43
chr15-18	chr15	70486235	70487235	+	311.6	0.000	323.500000	26.03	0.00e+00	1.24
chr5-105	chr5	170307295	170308295	+	311.3	0.000	250.500000	12.09	0.00e+00	1.60
chr7-35	chr7	48088480	48089480	+	311.3	0.000	322.000000	19.81	0.00e+00	1.24
chr17-95	chr17	60677154	60678154	+	311.3	0.000	289.500000	105.21	0.00e+00	1.38
chr1-114	chr1	92784652	92785652	+	311.0	0.000	299.500000	56.10	0.00e+00	1.33
chr2-93	chr2	207710968	207711968	+	311.0	0.000	291.500000	55.76	0.00e+00	1.41
chr2-81	chr2	218370245	218371245	+	311.0	0.000	299.500000	8.62	1.35e-282	1.34
chr10-38	chr10	68900703	68901703	+	311.0	0.000	300.500000	132.52	0.00e+00	1.33
chr19-108	chr19	5719890	5720890	+	311.0	0.000	309.000000	79.51	0.00e+00	1.29
chr20-16	chr20	46689041	46690041	+	310.7	0.000	312.000000	108.75	0.00e+00	1.28
chr4-13	chr4	15002101	15003101	+	310.4	0.000	363.000000	16.96	0.00e+00	1.10
chr18-24	chr18	50287379	50288379	+	310.4	0.000	283.500000	58.50	0.00e+00	1.42
chr1-89	chr1	28648206	28649206	+	310.1	0.000	318.500000	30.70	0.00e+00	1.26
chr7-62	chr7	158829203	158830203	+	310.1	0.000	294.500000	32.91	0.00e+00	1.36
chr10-42	chr10	30529235	30530235	+	310.1	0.000	291.000000	59.59	0.00e+00	1.37
chr16-57	chr16	28950371	28951371	+	310.1	0.000	273.500000	61.19	0.00e+00	1.48
chr3-43	chr3	143971254	143972254	+	309.8	0.000	338.500000	13.45	0.00e+00	1.18
chr3-50	chr3	160755128	160756128	+	309.8	0.000	325.500000	25.23	0.00e+00	1.26
chr16-74	chr16	53703506	53704506	+	309.8	0.000	253.000000	92.00	0.00e+00	1.58
chr15-21	chr15	58770696	58771696	+	309.5	0.000	314.500000	62.75	0.00e+00	1.28
chr18-29	chr18	23452715	23453715	+	309.5	0.000	266.000000	151.65	0.00e+00	1.50
chr10-29	chr10	43408651	43409651	+	309.2	0.000	322.500000	16.35	0.00e+00	1.24
chr11-92	chr11	45917562	45918562	+	309.2	0.000	286.000000	43.70	0.00e+00	1.41
chr12-24	chr12	52050652	52051652	+	309.2	0.000	353.500000	16.71	0.00e+00	1.13
chr13-21	chr13	31950890	31951890	+	309.2	0.000	284.000000	59.41	0.00e+00	1.40
chr17-84	chr17	49739249	49740249	+	309.2	0.000	296.500000	31.13	0.00e+00	1.35
chr19-96	chr19	41859405	41860405	+	309.2	0.000	327.500000	78.36	0.00e+00	1.21
chr1-132	chr1	66395180	66396180	+	308.9	0.000	289.500000	20.50	0.00e+00	1.37
chr6-60	chr6	33322699	33323699	+	308.9	0.000	281.500000	67.77	0.00e+00	1.41
chr12-29	chr12	62602796	62603796	+	308.9	0.000	333.500000	23.47	0.00e+00	1.19
chr4-47	chr4	129093055	129094055	+	308.6	0.000	286.000000	25.70	0.00e+00	1.39
chr9-37	chr9	83979982	83980982	+	308.6	0.000	319.500000	30.75	0.00e+00	1.25
chr5-95	chr5	172133048	172134048	+	308.3	0.000	256.500000	12.47	0.00e+00	1.55
chr10-32	chr10	20003572	20004572	+	308.3	0.000	313.500000	59.62	0.00e+00	1.28
chr17-87	chr17	63842570	63843570	+	308.3	0.000	295.000000	30.21	0.00e+00	1.37
chr12-80	chr12	54324484	54325484	+	308.0	0.000	272.000000	64.67	0.00e+00	1.46
chr14-49	chr14	35825961	35826961	+	308.0	0.000	303.500000	105.28	0.00e+00	1.32
chr18-19	chr18	77114242	77115242	+	308.0	0.000	293.500000	24.27	0.00e+00	1.37
chr1-79	chr1	16366873	16367873	+	307.7	0.000	328.500000	29.66	0.00e+00	1.24
chr1-232	chr1	226034198	226035198	+	307.7	0.000	249.000000	25.34	0.00e+00	1.60
chr10-24	chr10	132588331	132589331	+	307.7	0.000	327.500000	27.83	0.00e+00	1.21
chr16-30	chr16	31032738	31033738	+	307.7	0.000	325.000000	30.35	0.00e+00	1.22
chr18-12	chr18	62522469	62523469	+	307.7	0.000	317.500000	19.92	0.00e+00	1.25
chr13-16	chr13	99432401	99433401	+	307.0	0.000	312.000000	30.70	0.00e+00	1.27
chr16-60	chr16	87387988	87388988	+	307.0	0.000	272.500000	7.74	4.63e-258	1.45
chr2-67	chr2	231604347	231605347	+	306.7	0.000	307.000000	36.22	0.00e+00	1.29
chr12-91	chr12	109573089	109574089	+	306.7	0.000	264.500000	83.50	0.00e+00	1.50
chr19-90	chr19	56314573	56315573	+	306.7	0.000	333.000000	50.10	0.00e+00	1.18
chr4-32	chr4	3073894	3074894	+	306.4	0.000	312.000000	37.38	0.00e+00	1.26
chr2-80	chr2	178450652	178451652	+	306.1	0.000	299.500000	75.63	0.00e+00	1.32
chr8-32	chr8	18083114	18084114	+	306.1	0.000	309.500000	11.12	0.00e+00	1.38
chr6-74	chr6	11323355	11324355	+	305.8	0.000	267.000000	85.63	0.00e+00	1.47
chr20-12	chr20	49045834	49046834	+	305.8	0.000	318.500000	40.68	0.00e+00	1.24
chr1-138	chr1	10398377	10399377	+	305.5	0.000	287.500000	32.08	0.00e+00	1.37
chr2-52	chr2	171433789	171434789	+	305.5	0.000	320.000000	84.74	0.00e+00	1.23
chr8-37	chr8	123416128	123417128	+	305.5	0.000	304.500000	79.49	0.00e+00	1.31
chrX-13	chrX	1661132	1662132	+	305.5	0.000	338.000000	45.36	0.00e+00	1.16
chr3-71	chr3	5187154	5188154	+	305.2	0.000	304.500000	13.51	0.00e+00	1.32
chr12-32	chr12	116559241	116560241	+	305.2	0.000	329.500000	65.50	0.00e+00	1.20
chr6-41	chr6	41286352	41287352	+	304.9	0.000	303.500000	38.97	0.00e+00	1.29
chr1-92	chr1	148522223	148523223	+	304.6	0.000	315.500000	85.29	0.00e+00	1.27
chr1-93	chr1	156500512	156501512	+	304.6	0.000	313.500000	9.72	1.59e-299	1.26
chr22-23	chr22	41381144	41382144	+	304.6	0.000	318.000000	46.40	0.00e+00	1.24
chr22-38	chr22	38967414	38968414	+	304.3	0.000	286.500000	28.22	0.00e+00	1.37
chr5-71	chr5	90409352	90410352	+	304.0	0.000	281.500000	144.15	0.00e+00	1.40
chr1-148	chr1	12183886	12184886	+	303.7	0.000	282.500000	21.01	0.00e+00	1.39
chr1-69	chr1	226001912	226002912	+	303.7	0.000	333.000000	7.82	1.57e-257	1.22
chr6-47	chr6	136289295	136290295	+	303.7	0.000	298.000000	13.55	0.00e+00	1.37
chr7-37	chr7	101717377	101718377	+	303.7	0.000	318.500000	40.58	0.00e+00	1.25
chr2-61	chr2	32356593	32357593	+	303.4	0.000	309.500000	49.83	0.00e+00	1.27
chr3-90	chr3	48558245	48559245	+	303.4	0.000	286.000000	8.39	3.81e-270	1.40
chr6-42	chr6	31971731	31972731	+	303.4	0.000	303.000000	55.74	0.00e+00	1.30
chr13-13	chr13	51583722	51584722	+	303.4	0.000	323.500000	28.68	0.00e+00	1.23
chr3-78	chr3	100260483	100261483	+	303.1	0.000	299.000000	87.35	0.00e+00	1.34
chr4-24	chr4	18021467	18022467	+	303.1	0.000	336.000000	21.11	0.00e+00	1.17
chr11-81	chr11	62621579	62622579	+	303.1	0.000	295.500000	115.71	0.00e+00	1.34
chr17-50	chr17	75779235	75780235	+	303.1	0.000	323.500000	8.70	3.05e-277	1.21
chrX-14	chrX	49190719	49191719	+	303.1	0.000	329.000000	33.75	0.00e+00	1.19
chr1-109	chr1	117121432	117122432	+	302.8	0.000	304.500000	74.80	0.00e+00	1.28
chr9-51	chr9	35814699	35815699	+	302.8	0.000	296.000000	27.22	0.00e+00	1.33
chr10-70	chr10	74176160	74177160	+	302.8	0.000	265.500000	72.37	0.00e+00	1.48
chr12-107	chr12	53005779	53006779	+	302.8	0.000	255.000000	60.97	0.00e+00	1.55
chr17-82	chr17	21213743	21214743	+	302.8	0.000	297.000000	31.90	0.00e+00	1.32
chrUn_KI270438v1-2	chrUn_KI270438v1	103945	104945	+	302.8	0.000	296.000000	11.38	0.00e+00	1.35
chr7-118	chr7	73587453	73588453	+	302.5	0.000	250.000000	101.05	0.00e+00	1.58
chr15-27	chr15	89334337	89335337	+	302.5	0.000	292.000000	60.90	0.00e+00	1.34
chr16-64	chr16	19555018	19556018	+	302.5	0.000	267.000000	87.18	0.00e+00	1.46
chr19-121	chr19	12551061	12552061	+	302.5	0.000	299.000000	120.16	0.00e+00	1.31
chr1-188	chr1	28258825	28259825	+	302.1	0.000	266.000000	64.37	0.00e+00	1.50
chr1-158	chr1	42766670	42767670	+	302.1	0.000	278.000000	64.37	0.00e+00	1.41
chr7-59	chr7	149048	150048	+	302.1	0.000	297.500000	35.53	0.00e+00	1.34
chr7-47	chr7	139340128	139341128	+	302.1	0.000	310.500000	15.34	0.00e+00	1.34
chr10-28	chr10	17216074	17217074	+	302.1	0.000	322.500000	24.47	0.00e+00	1.27
chr13-17	chr13	28718371	28719371	+	302.1	0.000	310.500000	72.22	0.00e+00	1.28
chr17-132	chr17	1516225	1517225	+	302.1	0.000	263.000000	40.19	0.00e+00	1.54
chr10-45	chr10	26437698	26438698	+	301.8	0.000	289.000000	37.60	0.00e+00	1.35
chr22-13	chr22	50190598	50191598	+	301.8	0.000	335.500000	11.49	0.00e+00	1.17
chr7-63	chr7	77121883	77122883	+	301.5	0.000	288.000000	150.25	0.00e+00	1.36
chr22-35	chr22	44026545	44027545	+	301.5	0.000	292.500000	14.73	0.00e+00	1.34
chr1-113	chr1	173824118	173825118	+	301.2	0.000	300.000000	116.53	0.00e+00	1.32
chr8-27	chr8	63167991	63168991	+	301.2	0.000	325.500000	33.55	0.00e+00	1.20
chr9-58	chr9	83920895	83921895	+	301.2	0.000	283.500000	82.00	0.00e+00	1.41
chr15-34	chr15	70462709	70463709	+	301.2	0.000	283.000000	17.78	0.00e+00	1.38
chr2-69	chr2	191013785	191014785	+	300.9	0.000	306.500000	55.29	0.00e+00	1.27
chr3-102	chr3	52536190	52537190	+	300.9	0.000	276.000000	29.79	0.00e+00	1.49
chr3-76	chr3	128680435	128681435	+	300.9	0.000	300.000000	54.28	0.00e+00	1.31
chr6-49	chr6	36290717	36291717	+	300.9	0.000	296.000000	72.52	0.00e+00	1.32
chr17-89	chr17	7614569	7615569	+	300.9	0.000	293.500000	96.16	0.00e+00	1.34
chr1-115	chr1	111755205	111756205	+	300.6	0.000	299.000000	102.77	0.00e+00	1.30
chr1-144	chr1	235945973	235946973	+	300.6	0.000	285.500000	39.46	0.00e+00	1.36
chr2-109	chr2	73232948	73233948	+	300.6	0.000	278.500000	16.90	0.00e+00	1.43
chr2-106	chr2	229415903	229416903	+	300.6	0.000	281.500000	157.82	0.00e+00	1.38
chr5-48	chr5	132466363	132467363	+	300.6	0.000	313.000000	14.30	0.00e+00	1.25
chr11-43	chr11	64878466	64879466	+	300.6	0.000	346.500000	14.21	0.00e+00	1.20
chr1-51	chr1	183471300	183472300	+	300.3	0.000	355.000000	10.71	5.57e-314	1.11
chr9-47	chr9	134371583	134372583	+	300.3	0.000	309.000000	8.27	7.81e-265	1.33
chr16-51	chr16	23557053	23558053	+	300.3	0.000	279.500000	84.09	0.00e+00	1.41
chr20-49	chr20	23357654	23358654	+	300.3	0.000	254.000000	6.60	2.50e-223	1.53
chr21-13	chr21	36319704	36320704	+	300.3	0.000	287.500000	48.51	0.00e+00	1.38
chr11-71	chr11	2932962	2933962	+	300.0	0.000	308.000000	12.64	0.00e+00	1.27
chr20-30	chr20	25390374	25391374	+	300.0	0.000	280.000000	85.63	0.00e+00	1.39
chr12-42	chr12	25051948	25052948	+	299.4	0.000	308.500000	40.01	0.00e+00	1.28
chr3-165	chr3	100708950	100709950	+	299.1	0.000	232.500000	62.36	0.00e+00	1.67
chr5-76	chr5	149960222	149961222	+	299.1	0.000	277.500000	50.25	0.00e+00	1.39
chr17-108	chr17	78140026	78141026	+	299.1	0.000	276.500000	15.16	0.00e+00	1.40
chr9-28	chr9	35071978	35072978	+	298.8	0.000	332.000000	45.99	0.00e+00	1.19
chr12-45	chr12	25385656	25386656	+	298.8	0.000	302.500000	19.10	0.00e+00	1.33
chr13-19	chr13	102596209	102597209	+	298.8	0.000	298.500000	27.03	0.00e+00	1.30
chr7-55	chr7	39732877	39733877	+	298.5	0.000	304.500000	63.59	0.00e+00	1.27
chr9-95	chr9	113400878	113401878	+	298.5	0.000	246.000000	53.83	0.00e+00	1.57
chr20-26	chr20	32034347	32035347	+	298.5	0.000	289.500000	31.56	0.00e+00	1.34
chr4-33	chr4	81471566	81472566	+	298.2	0.000	310.500000	15.27	0.00e+00	1.25
chr12-54	chr12	121888274	121889274	+	298.2	0.000	296.500000	104.36	0.00e+00	1.32
chr17-75	chr17	75289149	75290149	+	298.2	0.000	299.500000	19.65	0.00e+00	1.36
chr19-118	chr19	10380192	10381192	+	298.2	0.000	301.000000	81.17	0.00e+00	1.29
chr6-87	chr6	89829184	89830184	+	297.9	0.000	259.000000	88.45	0.00e+00	1.51
chr14-53	chr14	69766770	69767770	+	297.9	0.000	299.000000	29.68	0.00e+00	1.34
chr14-68	chr14	73949716	73950716	+	297.9	0.000	277.500000	93.16	0.00e+00	1.39
chr1-208	chr1	182149042	182150042	+	297.6	0.000	258.500000	13.63	0.00e+00	1.50
chr19-201	chr19	58400904	58401904	+	297.6	0.000	247.500000	86.61	0.00e+00	1.57
chr1-250	chr1	7783525	7784525	+	297.2	0.000	242.500000	37.19	0.00e+00	1.61
chr1-96	chr1	225999126	226000126	+	297.2	0.000	312.500000	7.46	5.17e-243	1.24
chr10-93	chr10	6274972	6275972	+	297.2	0.000	243.500000	68.27	0.00e+00	1.58
chr14-67	chr14	63542981	63543981	+	297.2	0.000	279.000000	75.99	0.00e+00	1.39
chr1-101	chr1	32992203	32993203	+	296.9	0.000	309.000000	22.73	0.00e+00	1.29
chr15-35	chr15	63503090	63504090	+	296.9	0.000	282.500000	6.74	8.18e-225	1.38
chrX-21	chrX	49043130	49044130	+	296.9	0.000	271.500000	28.53	0.00e+00	1.43
chr3-70	chr3	105868578	105869578	+	296.6	0.000	306.500000	44.49	0.00e+00	1.28
chr11-103	chr11	111926577	111927577	+	296.6	0.000	273.500000	67.60	0.00e+00	1.42
chr1-179	chr1	119140022	119141022	+	296.0	0.000	269.000000	71.34	0.00e+00	1.44
chr5-82	chr5	172799839	172800839	+	296.0	0.000	268.500000	19.87	0.00e+00	1.44
chr1-81	chr1	154182130	154183130	+	295.7	0.000	326.500000	14.28	0.00e+00	1.24
chr1-156	chr1	225777330	225778330	+	295.7	0.000	280.000000	67.40	0.00e+00	1.39
chr4-48	chr4	7067667	7068667	+	295.7	0.000	285.000000	31.16	0.00e+00	1.41
chr10-40	chr10	71637719	71638719	+	295.7	0.000	297.000000	54.00	0.00e+00	1.31
chr21-18	chr21	28992411	28993411	+	295.7	0.000	260.500000	193.20	0.00e+00	1.47
chr1-171	chr1	169604531	169605531	+	295.4	0.000	273.000000	28.02	0.00e+00	1.41
chr2-102	chr2	113603498	113604498	+	295.4	0.000	286.000000	133.62	0.00e+00	1.36
chr3-33	chr3	170356688	170357688	+	295.4	0.000	357.500000	15.68	0.00e+00	1.07
chr7-133	chr7	134646303	134647303	+	295.4	0.000	239.000000	91.42	0.00e+00	1.66
chr18-14	chr18	21111352	21112352	+	295.4	0.000	314.500000	46.44	0.00e+00	1.24
chr2-134	chr2	68466965	68467965	+	295.1	0.000	263.500000	57.84	0.00e+00	1.46
chr7-45	chr7	77536574	77537574	+	295.1	0.000	312.500000	55.62	0.00e+00	1.24
chr15-23	chr15	44711082	44712082	+	295.1	0.000	302.000000	15.36	0.00e+00	1.28
chr17-39	chr17	36544895	36545895	+	295.1	0.000	357.000000	22.02	0.00e+00	1.09
chr21-17	chr21	42495920	42496920	+	295.1	0.000	275.500000	102.07	0.00e+00	1.40
chr3-100	chr3	98522392	98523392	+	294.8	0.000	278.500000	72.83	0.00e+00	1.45
chr5-79	chr5	146182242	146183242	+	294.8	0.000	271.000000	93.19	0.00e+00	1.41
chr6-68	chr6	41271668	41272668	+	294.8	0.000	273.000000	38.18	0.00e+00	1.40
chr12-43	chr12	57088315	57089315	+	294.8	0.000	307.500000	19.61	0.00e+00	1.24
chr12-85	chr12	51047638	51048638	+	294.5	0.000	267.500000	101.86	0.00e+00	1.43
chr1-154	chr1	86913947	86914947	+	294.2	0.000	281.000000	51.18	0.00e+00	1.37
chr2-79	chr2	65064702	65065702	+	294.2	0.000	300.000000	52.74	0.00e+00	1.27
chr3-83	chr3	49939669	49940669	+	294.2	0.000	294.000000	71.48	0.00e+00	1.30
chr7-65	chr7	66740227	66741227	+	294.2	0.000	287.500000	42.61	0.00e+00	1.42
chr19-171	chr19	17859299	17860299	+	294.2	0.000	264.500000	62.22	0.00e+00	1.44
chr11-91	chr11	76629496	76630496	+	293.9	0.000	286.500000	20.52	0.00e+00	1.35
chr22-20	chr22	24434011	24435011	+	293.9	0.000	322.500000	43.86	0.00e+00	1.19
chr10-23	chr10	67884273	67885273	+	293.6	0.000	328.000000	63.46	0.00e+00	1.18
chr11-80	chr11	67507878	67508878	+	293.6	0.000	296.500000	8.13	1.20e-255	1.28
chr15-14	chr15	45586998	45587998	+	293.6	0.000	336.500000	16.96	0.00e+00	1.13
chr1-222	chr1	1374886	1375886	+	293.3	0.000	251.000000	32.17	0.00e+00	1.52
chr2-62	chr2	161077253	161078253	+	293.3	0.000	309.500000	103.88	0.00e+00	1.23
chr8-24	chr8	17922410	17923410	+	293.3	0.000	330.500000	30.79	0.00e+00	1.19
chr3-103	chr3	10173592	10174592	+	293.0	0.000	275.500000	78.30	0.00e+00	1.38
chr11-82	chr11	34438491	34439491	+	293.0	0.000	292.500000	59.81	0.00e+00	1.31
chr11-64	chr11	64304667	64305667	+	293.0	0.000	318.500000	11.35	3.55e-317	1.22
chr3-84	chr3	50611516	50612516	+	292.7	0.000	293.000000	11.58	3.25e-321	1.30
chr6-63	chr6	33417759	33418759	+	292.7	0.000	279.000000	88.70	0.00e+00	1.37
chr6-66	chr6	43174200	43175200	+	292.7	0.000	273.500000	7.10	6.38e-231	1.39
chr14-61	chr14	75293746	75294746	+	292.7	0.000	287.000000	8.24	7.46e-258	1.33
chrX-16	chrX	71365674	71366674	+	292.7	0.000	310.500000	71.11	0.00e+00	1.25
chr22-45	chr22	41447943	41448943	+	292.0	0.000	262.500000	9.89	6.02e-291	1.48
chr5-37	chr5	109688952	109689952	+	291.4	0.000	344.500000	19.74	0.00e+00	1.13
chr7-49	chr7	35800471	35801471	+	291.4	0.000	307.000000	25.35	0.00e+00	1.25
chr8-36	chr8	89983825	89984825	+	291.4	0.000	305.500000	54.92	0.00e+00	1.24
chr12-84	chr12	45727180	45728180	+	291.4	0.000	269.500000	9.97	6.86e-292	1.44
chr14-50	chr14	49620267	49621267	+	291.4	0.000	302.500000	56.37	0.00e+00	1.26
chr22-44	chr22	19479089	19480089	+	291.4	0.000	263.000000	65.40	0.00e+00	1.47
chr9-45	chr9	127734739	127735739	+	291.1	0.000	310.000000	50.35	0.00e+00	1.24
chr9-40	chr9	136482896	136483896	+	291.1	0.000	315.500000	24.81	0.00e+00	1.21
chr22-32	chr22	21735440	21736440	+	291.1	0.000	299.000000	71.92	0.00e+00	1.27
chr2-95	chr2	203238549	203239549	+	290.8	0.000	291.000000	91.94	0.00e+00	1.32
chr8-33	chr8	101205292	101206292	+	290.8	0.000	308.500000	26.72	0.00e+00	1.23
chr10-63	chr10	97640120	97641120	+	290.8	0.000	271.000000	63.81	0.00e+00	1.43
chr12-55	chr12	14802997	14803997	+	290.8	0.000	294.000000	89.06	0.00e+00	1.31
chr16-48	chr16	30650115	30651115	+	290.8	0.000	285.500000	30.76	0.00e+00	1.33
chr3-67	chr3	49469760	49470760	+	290.5	0.000	308.000000	55.82	0.00e+00	1.25
chr3-79	chr3	101848956	101849956	+	290.2	0.000	299.000000	20.76	0.00e+00	1.27
chr19-130	chr19	49869162	49870162	+	290.2	0.000	289.000000	18.79	0.00e+00	1.31
chr2-115	chr2	68387166	68388166	+	289.9	0.000	275.000000	15.47	0.00e+00	1.37
chr10-57	chr10	29681438	29682438	+	289.9	0.000	278.000000	96.85	0.00e+00	1.36
