n_genes_by_counts	total_counts	pct_counts_mt	cellrank_n_genes_by_counts	cellrank_total_counts	cellrank_pct_counts_mt	cell_index
1798	2967.9702	10.080878105141537	62219	59107	20073	20073
2196	3118.7512	10.080717488789237	51798	53005	20074	20074
3228	2417.4216	10.080260785562313	29967	69963	20075	20075
2720	3580.7947	10.080096720568234	39762	31751	20076	20076
1577	2847.6562	10.07941356139279	68346	63374	20077	20077
1970	3074.6965	10.079275198187995	57497	54858	20078	20078
2003	3161.4558	10.07909604519774	56665	51157	20079	20079
3319	3833.64	10.078868012062166	28356	19946	20080	20080
1335	1108.3734	10.078822358003519	71713	72618	20081	20081
2142	3209.842	10.078125	53067	48995	20082	20082
3854	3979.5828	10.078089113458887	20342	13962	20083	20083
2051	3234.7214	10.077713712709953	55400	47895	20084	20084
4750	3936.0127	10.077605940483501	11039	15645	20085	20085
3586	3741.6543	10.077376565954312	24067	24095	20086	20086
1855	2842.6772	10.077332044465926	60586	63562	20087	20087
3703	3916.8342	10.076923076923077	22382	16412	20088	20088
1724	2839.4026	10.076670317634173	64273	63679	20089	20089
3854	3697.8643	10.076549389076991	20348	26108	20090	20090
2901	3574.891	10.07635498810865	36182	32012	20091	20091
1940	3160.193	10.076335877862595	58289	51207	20092	20092
2906	3698.5427	10.076072915171522	36102	26075	20093	20093
7013	4222.8755	10.075281729170516	2164	6258	20094	20094
4648	3984.8767	10.075196804135825	11830	13769	20095	20095
3042	3727.9673	10.074926411560075	33374	24702	20096	20096
2922	3578.0984	10.07476872386263	35777	31867	20097	20097
2593	3150.6475	10.074105896251744	42532	51618	20098	20098
2697	3417.6582	10.074074074074074	40285	39530	20099	20099
2286	3327.0735	10.073977371627501	49498	43673	20100	20100
2571	3434.3557	10.073887186880519	43026	38695	20101	20101
1596	2737.6501	10.073761854583772	67847	66459	20102	20102
3320	3779.5142	10.073344029337612	28340	22426	20103	20103
2487	3531.3264	10.07332402234637	44828	34049	20104	20104
4104	3947.1028	10.072533187354592	17252	15193	20105	20105
2055	3078.8066	10.07252215954875	55283	54678	20106	20106
2133	3049.898	10.072082602766413	53296	55859	20107	20107
1587	2714.8147	10.071707953063886	68074	66932	20108	20108
2962	3527.6538	10.071567989590111	34938	34214	20109	20109
1792	2876.713	10.071301247771835	62395	62399	20110	20110
2430	3193.502	10.071277719112988	46086	49748	20111	20111
3227	3871.0679	10.070984915705413	29981	18272	20112	20112
3217	3698.2092	10.0709740577582	30166	26089	20113	20113
3117	3526.0251	10.070908394020698	31968	34283	20114	20114
2258	3224.9663	10.07085020242915	50194	48320	20115	20115
1749	2876.728	10.070542447093164	63571	62397	20116	20116
1809	3009.6663	10.070093457943925	61905	57479	20117	20117
3852	3841.8718	10.069882967079229	20377	19572	20118	20118
2557	3257.4028	10.069672669909293	43327	46902	20119	20119
2196	2232.2334	10.069504541024076	51767	70619	20120	20120
2712	3490.94	10.069388413748587	39938	35958	20121	20121
1712	2983.6367	10.069329811819081	64586	58488	20122	20122
2955	3617.9978	10.069199265640446	35090	29966	20123	20123
4343	4061.2495	10.069027611044417	14667	11027	20124	20124
3998	3838.5562	10.06886553098949	18537	19720	20125	20125
3928	4153.639	10.068792995622264	19423	8139	20126	20126
6705	4520.818	10.068602314461922	2712	1482	20127	20127
2960	3398.5044	10.068590656140804	34978	40420	20128	20128
3368	3692.879	10.068548028131397	27551	26364	20129	20129
1663	2698.944	10.06774118196683	65980	67256	20130	20130
2474	3437.549	10.067491563554555	45103	38553	20131	20131
3412	3753.2095	10.067467847353996	26811	23560	20132	20132
4264	3949.4817	10.067271131909914	15485	15090	20133	20133
4300	3767.096	10.065911563319894	15096	22970	20134	20134
2442	3275.6458	10.065645514223196	45808	46022	20135	20135
1509	2747.655	10.065269666781175	69899	66217	20136	20136
3752	3848.9578	10.064987814784727	21715	19228	20137	20137
3759	3635.3325	10.064792099138202	21611	29124	20138	20138
3718	3873.5247	10.064754856614245	22141	18166	20139	20139
2399	3133.1912	10.0646789714466	46822	52378	20140	20140
2687	3284.8313	10.064516129032258	40495	45627	20141	20141
4577	4168.408	10.064192429720357	12458	7713	20142	20142
2730	3450.1536	10.063598952487842	39580	37923	20143	20143
2560	3513.9636	10.062786356694383	43261	34867	20144	20144
2709	3464.4539	10.062402496099844	40024	37208	20145	20145
4115	3496.4558	10.061601642710473	17109	35699	20146	20146
3736	3803.5886	10.061380225613801	21902	21321	20147	20147
4127	4072.129	10.06118881118881	16973	10652	20148	20148
4246	3962.9504	10.06073597713469	15671	14546	20149	20149
2414	3420.4333	10.060677236249756	46474	39401	20150	20150
4414	3522.6897	10.059821085560616	13947	34446	20151	20151
2122	3233.1162	10.059549128030627	53568	47955	20152	20152
3879	3892.9714	10.059215950828273	20006	17355	20153	20153
1288	2314.8901	10.058987891959019	71925	70369	20154	20154
2524	3290.7717	10.058873002523129	44033	45341	20155	20155
5043	4188.5825	10.058860123462699	9062	7160	20156	20156
3991	3862.322	10.058364284090047	18627	18641	20157	20157
2684	3585.8591	10.057683774589558	40549	31525	20158	20158
4335	4086.7375	10.057488294909026	14724	10168	20159	20159
4328	4152.316	10.056976281966344	14795	8175	20160	20160
3987	3413.7258	10.056948276874303	18678	39722	20161	20161
2182	3355.7642	10.056753688989785	52159	42338	20162	20162
3758	3808.7302	10.056368717730093	21640	21109	20163	20163
2913	3482.823	10.055800976517089	35961	36353	20164	20164
4895	4221.3213	10.05561875869043	10025	6290	20165	20165
3351	3721.6628	10.055018023145514	27847	24989	20166	20166
1530	2626.6826	10.054115636570778	69452	68288	20167	20167
3747	3670.9246	10.053890198720108	21775	27397	20168	20168
2859	3489.1133	10.053369740598237	36998	36047	20169	20169
1954	3000.1453	10.053013940702925	57915	57846	20170	20170
1946	2870.1765	10.052695581678153	58154	62612	20171	20171
1606	2860.1804	10.052582740488711	67603	62984	20172	20172
1591	961.2656	10.05238737880314	67972	72775	20173	20173
5667	4290.625	10.051886377627298	5763	4782	20174	20174
3249	3749.826	10.051652892561984	29568	23723	20175	20175
3109	3542.2334	10.051609732120914	32116	33521	20176	20176
2637	3527.9585	10.051546391752577	41556	34203	20177	20177
2161	3138.2788	10.051497234407782	52627	52157	20178	20178
2458	3307.2288	10.051390568319226	45457	44596	20179	20179
5086	3451.8818	10.051387461459404	8780	37844	20180	20180
3368	3959.0667	10.050965983169373	27550	14700	20181	20181
3037	3551.58	10.05083179297597	33462	33083	20182	20182
2315	3219.8135	10.050690438734486	48794	48554	20183	20183
3841	3815.3003	10.050288418872947	20507	20830	20184	20184
4257	4046.6135	10.049736688121708	15557	11535	20185	20185
3835	4087.204	10.049567499271065	20584	10152	20186	20186
510	832.7888	10.049480145308781	73195	72950	20187	20187
1735	2861.8098	10.048586572438163	63931	62932	20188	20188
3951	4115.233	10.048491379310345	19127	9255	20189	20189
3183	3676.8433	10.048231511254018	30781	27110	20190	20190
3350	3680.6807	10.047593865679534	27864	26915	20191	20191
1700	2804.8896	10.047219307450158	64912	64690	20192	20192
5697	4428.4897	10.047070280798572	5648	2483	20193	20193
1075	952.2138	10.04649234032712	72430	72790	20194	20194
2789	3554.3833	10.046344745103902	38371	32947	20195	20195
2486	3432.592	10.045736687357072	44848	38783	20196	20196
3378	3922.829	10.045159158497633	27388	16173	20197	20197
2195	3207.6755	10.045124583088091	51823	49102	20198	20198
2091	3180.1228	10.045008183306056	54381	50312	20199	20199
2869	3558.9297	10.044874007594062	36801	32744	20200	20200
2889	3484.0688	10.044777925692848	36430	36294	20201	20201
1893	3052.8489	10.044278722908413	59552	55749	20202	20202
2416	3401.1626	10.043397396156232	46432	40310	20203	20203
4425	4002.2036	10.042999781357045	13844	13105	20204	20204
1966	3161.7832	10.042976702103596	57607	51147	20205	20205
1218	1476.386	10.042815937657487	72146	72122	20206	20206
4865	4081.6636	10.042518728487549	10233	10335	20207	20207
4304	4084.4216	10.04212945231712	15058	10249	20208	20208
1421	2585.15	10.041551246537397	71107	68754	20209	20209
3795	4046.3523	10.041332360807196	21111	11546	20210	20210
2047	3234.9265	10.04093426438719	55505	47884	20211	20211
5194	4317.643	10.040886184273083	8113	4245	20212	20212
3078	3557.8945	10.040807560137457	32722	32790	20213	20213
2941	3494.4175	10.040431266846362	35395	35798	20214	20214
4256	3036.4001	10.040377149775951	15562	56439	20215	20215
2716	3576.8562	10.04028509451503	39869	31919	20216	20216
2249	3215.4985	10.040160642570282	50420	48744	20217	20217
4063	3380.8208	10.039927872230809	17739	41224	20218	20218
1577	2739.159	10.039893617021276	68352	66428	20219	20219
2832	3626.73	10.039609993906156	37499	29525	20220	20220
3751	3432.1467	10.039575088523224	21731	38808	20221	20221
1727	2949.5623	10.03921568627451	64178	59793	20222	20222
3603	3612.6108	10.0390625	23818	30226	20223	20223
4879	4327.851	10.038533085304278	10136	4058	20224	20224
2261	2154.0093	10.03844298647182	50100	70797	20225	20225
3057	3638.1548	10.03827227993439	33108	28976	20226	20226
3098	3581.6604	10.038064165307233	32332	31704	20227	20227
6003	4438.846	10.03800660675594	4540	2349	20228	20228
2169	3250.9536	10.037799244015119	52440	47210	20229	20229
1676	2768.579	10.03767491926803	65629	65715	20230	20230
3420	3893.9302	10.036784025223332	26666	17308	20231	20231
2034	3286.653	10.03671970624235	55858	45532	20232	20232
4830	4163.432	10.036597537983809	10479	7847	20233	20233
4105	3542.8638	10.03648424543947	17230	33495	20234	20234
5407	4429.8633	10.03588011819333	6973	2468	20235	20235
2219	3238.9587	10.035682426404996	51183	47725	20236	20236
4014	3976.6921	10.035378376046252	18338	14052	20237	20237
3309	3588.0156	10.03474351113836	28537	31428	20238	20238
4607	4148.384	10.034556087187665	12178	8287	20239	20239
2167	3406.7527	10.03372681281619	52482	40041	20240	20240
2259	3204.7864	10.033444816053512	50161	49229	20241	20241
3171	3776.3435	10.033167495854062	30997	22562	20242	20242
5304	4228.067	10.03314393939394	7525	6115	20243	20243
2037	3195.5984	10.03312825366777	55768	49655	20244	20244
3935	3505.569	10.032938076416336	19336	35241	20245	20245
1825	3017.4128	10.032936407398024	61446	57182	20246	20246
3373	3827.546	10.032786885245901	27467	20231	20247	20247
2536	3422.1904	10.032699167657551	43773	39299	20248	20248
2311	3230.2793	10.032520325203253	48881	48075	20249	20249
2350	3175.8088	10.031847133757962	47995	50516	20250	20250
7340	4494.9863	10.031230814403544	1745	1710	20251	20251
4012	4086.6125	10.031052978262915	18370	10170	20252	20252
3039	3717.0618	10.029665206950133	33417	25202	20253	20253
2181	3002.7046	10.029636562158789	52172	57761	20254	20254
3986	4126.298	10.029428139664361	18684	8945	20255	20255
4291	4059.8948	10.029037301764575	15207	11062	20256	20256
3632	3856.1035	10.028191703584374	23406	18909	20257	20257
2220	3214.4575	10.027472527472527	51166	48788	20258	20258
3682	3675.4412	10.027049715511613	22664	27177	20259	20259
2668	3546.4106	10.02696326255477	40880	33344	20260	20260
2051	2969.6196	10.026686999618757	55404	59045	20261	20261
1783	3024.315	10.026666666666667	62629	56916	20262	20262
3595	3832.9836	10.026566958575224	23930	19973	20263	20263
2048	3147.7092	10.026385224274406	55478	51735	20264	20264
1899	3082.0642	10.026322086623594	59379	54558	20265	20265
2381	3033.8472	10.02530425352452	47235	56532	20266	20266
3685	3992.4644	10.025193293371558	22631	13486	20267	20267
4167	3741.5952	10.024772914946325	16523	24099	20268	20268
2431	3353.1548	10.02463520939928	46077	42466	20269	20269
1917	3065.6755	10.023929805902686	58921	55208	20270	20270
1931	3036.4263	10.023529411764706	58541	56435	20271	20271
2319	3379.4546	10.023393917581428	48696	41299	20272	20272
1912	3152.867	10.023310023310025	59051	51529	20273	20273
3505	3899.2148	10.022802653399667	25312	17099	20274	20274
4240	3955.789	10.022672191384567	15730	14852	20275	20275
2232	3352.8933	10.022362268753811	50867	42480	20276	20276
4513	3563.7002	10.022323504790252	13003	32529	20277	20277
2696	3467.2158	10.022040710488785	40297	37081	20278	20278
4273	4162.7886	10.021675379319138	15387	7864	20279	20279
2386	3092.4883	10.021474588403724	47119	54101	20280	20280
2953	3625.01	10.021408910184524	35122	29624	20281	20281
3042	3699.6638	10.021375581541557	33361	26009	20282	20282
2331	2890.9824	10.020831049227057	48422	61933	20283	20283
3488	3908.3494	10.020325203252032	25608	16729	20284	20284
7482	4450.5303	10.01996202346755	1553	2207	20285	20285
2598	3302.6626	10.01967213114754	42390	44812	20286	20286
2191	3173.9583	10.019646365422396	51929	50583	20287	20287
1976	3124.5864	10.018993352326685	57338	52766	20288	20288
2942	3394.135	10.018951358180669	35367	40610	20289	20289
5009	4258.274	10.018880565198856	9249	5425	20290	20290
2570	3581.2488	10.018428547495393	43051	31738	20291	20291
1722	3020.2437	10.018382352941178	64335	57077	20292	20292
2802	3414.5496	10.018018018018019	38075	39676	20293	20293
1220	2300.6152	10.017574692442881	72140	70418	20294	20294
2066	3314.5254	10.01745962461807	55002	44270	20295	20295
2926	3619.7043	10.01700417375174	35690	29892	20296	20296
1987	3179.3252	10.016814797021379	57069	50354	20297	20297
2724	3612.7666	10.016528925619834	39684	30222	20298	20298
2362	3357.238	10.016510731975785	47694	42276	20299	20299
3162	3744.2952	10.016399646776838	31140	23973	20300	20300
2932	3326.0466	10.01601576937292	35555	43717	20301	20301
1925	3202.9592	10.015731515469325	58688	49318	20302	20302
5544	4089.86	10.015396154909006	6284	10065	20303	20303
4226	4197.3574	10.015035081857668	15882	6920	20304	20304
2815	3201.352	10.014947683109119	37838	49410	20305	20305
528	565.82544	10.014709328057068	73184	73158	20306	20306
1801	2811.2834	10.014335449518738	62145	64521	20307	20307
5349	4330.9834	10.014150429955372	7292	3996	20308	20308
3546	3824.3933	10.014005602240896	24704	20387	20309	20309
4015	3980.3296	10.01349267540478	18333	13930	20310	20310
1543	1477.8708	10.013421324809677	69200	72121	20311	20311
3427	3749.7046	10.013200075429001	26539	23729	20312	20312
2561	3350.747	10.013046314416178	43246	42584	20313	20313
2502	3084.197	10.012853470437017	44502	54460	20314	20314
2581	3486.0718	10.012714558169103	42804	36199	20315	20315
2553	3467.8655	10.012583138594284	43412	37058	20316	20316
2113	3201.8062	10.01201441730076	53783	49383	20317	20317
1664	2879.0303	10.011954572624028	65976	62334	20318	20318
1276	1584.4644	10.011463370947519	71974	71955	20319	20319
2421	2939.9143	10.011137235490656	46298	60132	20320	20320
1971	3278.1912	10.010136847440446	57468	45914	20321	20321
2034	3211.9988	10.009017132551849	55845	48892	20322	20322
2687	3339.7441	10.009006980409819	40485	43106	20323	20323
3086	2540.9458	10.00775757002979	32568	69161	20324	20324
2769	3561.1533	10.007674597083653	38754	32628	20325	20325
2592	3263.999	10.007571933366986	42544	46571	20326	20326
2373	3387.5479	10.007371913011426	47436	40929	20327	20327
6204	4341.618	10.007196545658084	3950	3801	20328	20328
2193	3150.3018	10.006761325219744	51883	51635	20329	20329
3523	3716.7617	10.005885815185403	25054	25217	20330	20330
3669	4013.0376	10.005728470498378	22839	12682	20331	20331
3772	3599.8079	10.005701254275941	21420	30858	20332	20332
3800	3885.4673	10.005668934240362	21049	17658	20333	20333
3787	3672.1091	10.0055542331191	21231	27345	20334	20334
3971	3673.3062	10.005272098881143	18878	27293	20335	20335
3578	3807.5532	10.005166178749784	24183	21159	20336	20336
1754	2958.8772	10.004582251412861	63439	59459	20337	20337
2615	3454.4814	10.004251098200369	42060	37692	20338	20338
2226	3352.0662	10.004185851820846	50999	42518	20339	20339
3255	3682.4006	10.003607069856919	29453	26841	20340	20340
2181	3212.7292	10.003461405330565	52189	48859	20341	20341
2206	3110.5115	10.002985965959988	51524	53336	20342	20342
2847	3628.3423	10.002825656965245	37230	29451	20343	20343
5080	4171.3564	10.002749518834204	8818	7628	20344	20344
1758	2965.5383	10.002591344908007	63329	59211	20345	20345
1819	2970.077	10.002278423331056	61616	59029	20346	20346
1881	2904.406	10.002179123992155	59853	61474	20347	20347
2544	3366.8525	10.001595150741744	43629	41847	20348	20348
2702	3466.7402	10.001436988073	40157	37103	20349	20349
4611	4156.1914	10.00121300339641	12142	8075	20350	20350
3702	4019.1482	10.0	22399	12476	20351	20351
4452	4259.2705	10.0	13584	5406	20352	20352
2092	3226.2666	10.0	54360	48261	20353	20353
2782	3414.3257	10.0	38519	39688	20354	20354
4433	4117.7217	9.999375429392293	13760	9186	20355	20355
6006	4223.3926	9.999291333002622	4525	6237	20356	20356
4097	3946.4043	9.999264218968435	17347	15218	20357	20357
5695	4319.214	9.999159734476095	5661	4218	20358	20358
3399	3412.2493	9.99839254139206	27035	39778	20359	20359
3297	3275.7205	9.997563550718752	28747	46021	20360	20360
4479	3993.4688	9.997381170616734	13354	13434	20361	20361
1480	2616.6868	9.997362173568979	70393	68403	20362	20362
1744	2965.5383	9.997305308542172	63717	59210	20363	20363
1772	2967.8784	9.997127262280953	62941	59110	20364	20364
1757	2936.8564	9.996952148735142	63361	60240	20365	20365
1552	2777.921	9.996611318197221	68992	65461	20366	20366
4524	4231.4375	9.995933857413933	12897	6038	20367	20367
2839	3555.0579	9.99581764951903	37378	32917	20368	20368
2925	3543.7307	9.9948347107438	35715	33458	20369	20369
1784	2990.7498	9.994807892004154	62621	58218	20370	20370
2965	3668.8235	9.994780793319416	34889	27504	20371	20371
2916	2204.9397	9.99441141484664	35895	70679	20372	20372
3214	3578.9746	9.994242947610823	30214	31823	20373	20373
1625	2881.3076	9.99397953040337	67051	62255	20374	20374
3839	3884.644	9.993845206954916	20530	17688	20375	20375
