Feature_ID	chrom	end	start	n_cells_by_counts	mean_counts	log1p_mean_counts	pct_dropout_by_counts	total_counts	log1p_total_counts
chr1_144250000_144300000::	chr1	144300000::	144250000	248	0.24088542	0.21582519	83.85416666666666	370.0	5.916202
chr1_144300000_144350000::	chr1	144350000::	144300000	424	0.43945312	0.36426327	72.39583333333333	675.0	6.516193
chr1_144350000_144400000::	chr1	144400000::	144350000	137	0.103515625	0.0985011	91.08072916666666	159.0	5.075174
chr1_144400000_144450000::	chr1	144450000::	144400000	74	0.054036457	0.05262704	95.18229166666666	83.0	4.4308167
chr1_144450000_144500000::	chr1	144500000::	144450000	68	0.048828125	0.047673468	95.57291666666666	75.0	4.3307333
chr1_144500000_144550000::	chr1	144550000::	144500000	63	0.045572918	0.04456498	95.8984375	70.0	4.26268
chr1_144550000_144600000::	chr1	144600000::	144550000	79	0.0625	0.06062462	94.85677083333334	96.0	4.574711
chr1_144600000_144650000::	chr1	144650000::	144600000	61	0.047526043	0.046431236	96.02864583333334	73.0	4.304065
chr1_144650000_144700000::	chr1	144700000::	144650000	69	0.052734375	0.051390946	95.5078125	81.0	4.406719
chr1_144700000_144750000::	chr1	144750000::	144700000	85	0.061848957	0.06001169	94.46614583333334	95.0	4.564348
chr1_144750000_144800000::	chr1	144800000::	144750000	277	0.25325522	0.22574435	81.96614583333334	389.0	5.966147
chr1_144800000_144850000::	chr1	144850000::	144800000	82	0.061197918	0.05939838	94.66145833333334	94.0	4.553877
chr1_144850000_144900000::	chr1	144900000::	144850000	65	0.046223957	0.04518745	95.76822916666666	71.0	4.276666
chr1_144900000_144950000::	chr1	144950000::	144900000	88	0.065104164	0.0630726	94.27083333333334	100.0	4.6151204
chr1_144950000_145000000::	chr1	145000000::	144950000	68	0.051432293	0.050153323	95.57291666666666	79.0	4.3820267
chr1_145000000_145050000::	chr1	145050000::	145000000	52	0.0390625	0.038318865	96.61458333333334	60.0	4.1108737
chr1_35050000_35100000::	chr1	35100000::	35050000	42	0.027994791	0.0276101	97.265625	43.0	3.7841897
chr1_35100000_35150000::	chr1	35150000::	35100000	51	0.043619793	0.04269524	96.6796875	67.0	4.2195077
chr1_35150000_35200000::	chr1	35200000::	35150000	49	0.035807293	0.035181116	96.80989583333334	55.0	4.0253515
chr1_35200000_35250000::	chr1	35250000::	35200000	41	0.02734375	0.026976587	97.33072916666666	42.0	3.7612002
chr1_35250000_35300000::	chr1	35300000::	35250000	43	0.027994791	0.0276101	97.20052083333334	43.0	3.7841897
chr1_35300000_35350000::	chr1	35350000::	35300000	73	0.056640625	0.055094652	95.24739583333334	87.0	4.477337
chr1_35350000_35400000::	chr1	35400000::	35350000	63	0.048177082	0.047052544	95.8984375	74.0	4.317488
chr1_35400000_35450000::	chr1	35450000::	35400000	41	0.033203125	0.032663807	97.33072916666666	51.0	3.9512436
chr1_35450000_35500000::	chr1	35500000::	35450000	44	0.030598959	0.030140147	97.13541666666666	47.0	3.871201
chr1_35500000_35550000::	chr1	35550000::	35500000	62	0.048177082	0.047052544	95.96354166666666	74.0	4.317488
chr1_35550000_35600000::	chr1	35600000::	35550000	68	0.05859375	0.056941375	95.57291666666666	90.0	4.5108595
chr1_35600000_35650000::	chr1	35650000::	35600000	100	0.080729164	0.077635966	93.48958333333334	124.0	4.828314
chr1_35650000_35700000::	chr1	35700000::	35650000	140	0.13151042	0.12355339	90.88541666666666	202.0	5.313206
chr1_35700000_35750000::	chr1	35750000::	35700000	82	0.059244793	0.057556193	94.66145833333334	91.0	4.5217886
chr1_35750000_35800000::	chr1	35800000::	35750000	83	0.055989582	0.05447832	94.59635416666666	86.0	4.465908
chr1_35800000_35850000::	chr1	35850000::	35800000	217	0.17838542	0.16414522	85.87239583333334	274.0	5.616771
chr1_35850000_35900000::	chr1	35900000::	35850000	221	0.22265625	0.20102575	85.61197916666666	342.0	5.8377304
chr1_35900000_35950000::	chr1	35950000::	35900000	139	0.111979164	0.106141455	90.95052083333334	172.0	5.1532917
chr1_35950000_36000000::	chr1	36000000::	35950000	248	0.23828125	0.21372434	83.85416666666666	366.0	5.9053617
chr1_36000000_36050000::	chr1	36050000::	36000000	137	0.115885414	0.10964818	91.08072916666666	178.0	5.187386
chr1_129050000_129100000::	chr1	129100000::	129050000	66	0.048828125	0.047673468	95.703125	75.0	4.3307333
chr1_129100000_129150000::	chr1	129150000::	129100000	50	0.038411457	0.0376921	96.74479166666666	59.0	4.0943446
chr1_129150000_129200000::	chr1	129200000::	129150000	62	0.044921875	0.04394212	95.96354166666666	69.0	4.248495
chr1_129200000_129250000::	chr1	129250000::	129200000	66	0.043619793	0.04269524	95.703125	67.0	4.2195077
chr1_129250000_129300000::	chr1	129300000::	129250000	64	0.044270832	0.043318875	95.83333333333334	68.0	4.2341065
chr1_129300000_129350000::	chr1	129350000::	129300000	51	0.035807293	0.035181116	96.6796875	55.0	4.0253515
chr1_129350000_129400000::	chr1	129400000::	129350000	59	0.040364582	0.03957121	96.15885416666666	62.0	4.1431346
chr1_129400000_129450000::	chr1	129450000::	129400000	44	0.03125	0.030771658	97.13541666666666	48.0	3.8918204
chr1_129450000_129500000::	chr1	129500000::	129450000	59	0.043619793	0.04269524	96.15885416666666	67.0	4.2195077
chr1_129500000_129550000::	chr1	129550000::	129500000	75	0.061848957	0.06001169	95.1171875	95.0	4.564348
chr1_129550000_129600000::	chr1	129600000::	129550000	69	0.046223957	0.04518745	95.5078125	71.0	4.276666
chr1_129600000_129650000::	chr1	129650000::	129600000	95	0.07421875	0.07159365	93.81510416666666	114.0	4.744932
chr1_129650000_129700000::	chr1	129700000::	129650000	82	0.06640625	0.06429435	94.66145833333334	102.0	4.634729
chr1_129700000_129750000::	chr1	129750000::	129700000	64	0.052734375	0.051390946	95.83333333333334	81.0	4.406719
chr1_129750000_129800000::	chr1	129800000::	129750000	64	0.044921875	0.04394212	95.83333333333334	69.0	4.248495
chr1_129800000_129850000::	chr1	129850000::	129800000	68	0.055338543	0.05386161	95.57291666666666	85.0	4.454347
chr1_129850000_129900000::	chr1	129900000::	129850000	59	0.04296875	0.042071212	96.15885416666666	66.0	4.204693
chr1_129900000_129950000::	chr1	129950000::	129900000	61	0.042317707	0.041446798	96.02864583333334	65.0	4.189655
chr1_129950000_130000000::	chr1	130000000::	129950000	78	0.061197918	0.05939838	94.921875	94.0	4.553877
chr1_130000000_130050000::	chr1	130050000::	130000000	48	0.037109375	0.036437396	96.875	57.0	4.060443
chr1_133611300_133661300::	chr1	133661300::	133611300	321	0.28841147	0.25341004	79.1015625	443.0	6.0958247
chr1_133661300_133711300::	chr1	133711300::	133661300	369	0.3658854	0.31180283	75.9765625	562.0	6.3332796
chr1_133711300_133761300::	chr1	133761300::	133711300	211	0.1796875	0.16524957	86.26302083333334	276.0	5.6240177
chr1_133761300_133811300::	chr1	133811300::	133761300	485	0.5364583	0.42948	68.42447916666667	824.0	6.7153835
chr1_133811300_133861300::	chr1	133861300::	133811300	460	0.5839844	0.4599434	70.05208333333333	897.0	6.80017
chr1_133861300_133911300::	chr1	133911300::	133861300	441	0.4986979	0.40459666	71.2890625	766.0	6.642487
chr1_133911300_133961300::	chr1	133961300::	133911300	179	0.1640625	0.15191604	88.34635416666666	252.0	5.5333896
chr1_133961300_134011300::	chr1	134011300::	133961300	150	0.1328125	0.124703474	90.234375	204.0	5.32301
chr1_134011300_134050000::	chr1	134050000::	134011300	162	0.2721354	0.24069692	89.453125	418.0	6.037871
chr1_162050000_162100000::	chr1	162100000::	162050000	117	0.088541664	0.084838875	92.3828125	136.0	4.919981
chr1_162100000_162150000::	chr1	162150000::	162100000	119	0.09049479	0.08663153	92.25260416666666	139.0	4.9416423
chr1_162150000_162200000::	chr1	162200000::	162150000	154	0.15429688	0.14349139	89.97395833333334	237.0	5.4722705
chr1_162200000_162250000::	chr1	162250000::	162200000	149	0.122395836	0.11546554	90.29947916666666	188.0	5.241747
chr1_162250000_162300000::	chr1	162300000::	162250000	85	0.068359375	0.06612418	94.46614583333334	105.0	4.6634393
chr1_162300000_162350000::	chr1	162350000::	162300000	106	0.095703125	0.09139628	93.09895833333334	147.0	4.9972124
chr1_162350000_162400000::	chr1	162400000::	162350000	101	0.072916664	0.07038079	93.42447916666666	112.0	4.727388
chr1_162400000_162450000::	chr1	162450000::	162400000	79	0.057942707	0.05632618	94.85677083333334	89.0	4.4998097
chr1_162450000_162500000::	chr1	162500000::	162450000	90	0.078125	0.07522342	94.140625	120.0	4.7957907
chr1_162500000_162550000::	chr1	162550000::	162500000	200	0.19726562	0.18004031	86.97916666666666	303.0	5.7170277
chr1_162550000_162600000::	chr1	162600000::	162550000	311	0.44205728	0.36607075	79.75260416666666	679.0	6.522093
chr1_162600000_162650000::	chr1	162650000::	162600000	182	0.18033855	0.1658013	88.15104166666666	277.0	5.627621
chr1_162650000_162700000::	chr1	162700000::	162650000	189	0.17447917	0.16082479	87.6953125	268.0	5.5947113
chr1_162700000_162750000::	chr1	162750000::	162700000	358	0.34049478	0.29303876	76.69270833333334	523.0	6.261492
chr1_162750000_162800000::	chr1	162800000::	162750000	103	0.08138021	0.0782382	93.29427083333334	125.0	4.836282
chr1_162800000_162850000::	chr1	162850000::	162800000	59	0.042317707	0.041446798	96.15885416666666	65.0	4.189655
chr1_162850000_162900000::	chr1	162900000::	162850000	89	0.07421875	0.07159365	94.20572916666666	114.0	4.744932
chr1_162900000_162950000::	chr1	162950000::	162900000	79	0.05859375	0.056941375	94.85677083333334	90.0	4.5108595
chr1_162950000_163000000::	chr1	163000000::	162950000	69	0.052083332	0.050772324	95.5078125	80.0	4.394449
chr1_163000000_163050000::	chr1	163050000::	163000000	54	0.037760418	0.037064947	96.484375	58.0	4.0775375
chr1_60050000_60100000::	chr1	60100000::	60050000	207	0.16601562	0.15359248	86.5234375	255.0	5.5451775
chr1_60100000_60150000::	chr1	60150000::	60100000	138	0.11393229	0.10789636	91.015625	175.0	5.170484
chr1_60150000_60200000::	chr1	60200000::	60150000	255	0.21354167	0.19354309	83.3984375	328.0	5.7960577
chr1_60200000_60250000::	chr1	60250000::	60200000	162	0.15559895	0.14461878	89.453125	239.0	5.480639
chr1_60250000_60300000::	chr1	60300000::	60250000	139	0.119791664	0.11314265	90.95052083333334	184.0	5.220356
chr1_60300000_60350000::	chr1	60350000::	60300000	149	0.122395836	0.11546554	90.29947916666666	188.0	5.241747
chr1_60350000_60400000::	chr1	60400000::	60350000	148	0.12695312	0.11951764	90.36458333333334	195.0	5.278115
chr1_60400000_60450000::	chr1	60450000::	60400000	217	0.19401042	0.17731774	85.87239583333334	298.0	5.7004437
chr1_60450000_60500000::	chr1	60500000::	60450000	145	0.11393229	0.10789636	90.55989583333334	175.0	5.170484
chr1_60500000_60550000::	chr1	60550000::	60500000	181	0.15234375	0.1417979	88.21614583333334	234.0	5.4595857
chr1_60550000_60600000::	chr1	60600000::	60550000	294	0.32096353	0.2783614	80.859375	493.0	6.2025356
chr1_60600000_60650000::	chr1	60650000::	60600000	308	0.328125	0.28376818	79.94791666666666	504.0	6.2245584
chr1_60650000_60700000::	chr1	60700000::	60650000	271	0.27408853	0.24223106	82.35677083333334	421.0	6.0450053
chr1_60700000_60750000::	chr1	60750000::	60700000	93	0.0703125	0.06795066	93.9453125	108.0	4.691348
chr1_60750000_60800000::	chr1	60800000::	60750000	128	0.104166664	0.0990909	91.66666666666666	160.0	5.081404
chr1_60800000_60850000::	chr1	60850000::	60800000	174	0.1360677	0.12757291	88.671875	209.0	5.3471074
chr1_60850000_60900000::	chr1	60900000::	60850000	210	0.20507812	0.1865444	86.328125	315.0	5.755742
chr1_60900000_60950000::	chr1	60950000::	60900000	147	0.1171875	0.11081436	90.4296875	180.0	5.198497
chr1_60950000_61000000::	chr1	61000000::	60950000	106	0.076822914	0.07401496	93.09895833333334	118.0	4.7791233
chr1_61000000_61050000::	chr1	61050000::	61000000	30	0.020182291	0.019981328	98.046875	31.0	3.465736
chr1_137050000_137100000::	chr1	137100000::	137050000	86	0.0625	0.06062462	94.40104166666666	96.0	4.574711
chr1_137100000_137150000::	chr1	137150000::	137100000	86	0.06315104	0.061237175	94.40104166666666	97.0	4.5849676
chr1_137150000_137200000::	chr1	137200000::	137150000	70	0.055338543	0.05386161	95.44270833333334	85.0	4.454347
chr1_137200000_137250000::	chr1	137250000::	137200000	119	0.091145836	0.087228365	92.25260416666666	140.0	4.94876
chr1_137250000_137300000::	chr1	137300000::	137250000	75	0.052734375	0.051390946	95.1171875	81.0	4.406719
chr1_137300000_137350000::	chr1	137350000::	137300000	72	0.048177082	0.047052544	95.3125	74.0	4.317488
chr1_137350000_137400000::	chr1	137400000::	137350000	116	0.095052086	0.090801924	92.44791666666666	146.0	4.9904327
chr1_137400000_137450000::	chr1	137450000::	137400000	104	0.08919271	0.08543679	93.22916666666666	137.0	4.9272537
chr1_137450000_137500000::	chr1	137500000::	137450000	95	0.06575521	0.06368367	93.81510416666666	101.0	4.624973
chr1_137500000_137550000::	chr1	137550000::	137500000	74	0.0546875	0.053244513	95.18229166666666	84.0	4.4426513
chr1_137550000_137600000::	chr1	137600000::	137550000	152	0.14322917	0.13385686	90.10416666666666	220.0	5.398163
chr1_137600000_137650000::	chr1	137650000::	137600000	110	0.08268229	0.07944156	92.83854166666666	127.0	4.8520303
chr1_137650000_137700000::	chr1	137700000::	137650000	145	0.111328125	0.1055558	90.55989583333334	171.0	5.1474943
chr1_137700000_137750000::	chr1	137750000::	137700000	135	0.10872396	0.103209764	91.2109375	167.0	5.123964
chr1_137750000_137800000::	chr1	137800000::	137750000	195	0.16015625	0.1485547	87.3046875	246.0	5.5093884
chr1_137800000_137850000::	chr1	137850000::	137800000	262	0.25455728	0.22678275	82.94270833333334	391.0	5.971262
chr1_137850000_137900000::	chr1	137900000::	137850000	317	0.30143228	0.2634654	79.36197916666666	463.0	6.1398845
chr1_137900000_137950000::	chr1	137950000::	137900000	318	0.32356772	0.2803309	79.296875	497.0	6.2106
chr1_137950000_138000000::	chr1	138000000::	137950000	155	0.12760417	0.12009518	89.90885416666666	196.0	5.2832036
chr1_138000000_138050000::	chr1	138050000::	138000000	164	0.1282552	0.12067237	89.32291666666666	197.0	5.288267
chr1_165050000_165100000::	chr1	165100000::	165050000	142	0.115234375	0.10906458	90.75520833333334	177.0	5.1817837
chr1_165100000_165150000::	chr1	165150000::	165100000	237	0.24153645	0.21634969	84.5703125	371.0	5.918894
chr1_165150000_165200000::	chr1	165200000::	165150000	492	0.5514323	0.4391786	67.96875	847.0	6.742881
chr1_165200000_165250000::	chr1	165250000::	165200000	421	0.4453125	0.36832556	72.59114583333333	684.0	6.529419
chr1_165250000_165300000::	chr1	165300000::	165250000	188	0.15820312	0.14686976	87.76041666666666	243.0	5.497168
chr1_165300000_165350000::	chr1	165350000::	165300000	234	0.20117188	0.18329765	84.765625	309.0	5.7365723
chr1_165350000_165400000::	chr1	165400000::	165350000	232	0.25	0.22314356	84.89583333333334	384.0	5.9532433
chr1_165400000_165450000::	chr1	165450000::	165400000	203	0.19466145	0.17786284	86.78385416666666	299.0	5.7037826
chr1_165450000_165500000::	chr1	165500000::	165450000	461	0.54752606	0.43665758	69.98697916666667	841.0	6.7357802
chr1_165500000_165550000::	chr1	165550000::	165500000	263	0.23242188	0.20898125	82.87760416666666	357.0	5.880533
chr1_165550000_165600000::	chr1	165600000::	165550000	265	0.25195312	0.22470485	82.74739583333334	387.0	5.961005
chr1_165600000_165650000::	chr1	165650000::	165600000	524	0.6972656	0.5290185	65.88541666666667	1071.0	6.9772816
chr1_165650000_165700000::	chr1	165700000::	165650000	768	1.4459635	0.8944391	50.0	2221.0	7.706163
chr1_165700000_165750000::	chr1	165750000::	165700000	747	1.3014323	0.8335316	51.3671875	1999.0	7.6009026
chr1_165750000_165800000::	chr1	165800000::	165750000	523	0.9557292	0.67076313	65.95052083333333	1468.0	7.2923374
chr1_165800000_165850000::	chr1	165850000::	165800000	316	0.32096353	0.2783614	79.42708333333334	493.0	6.2025356
chr1_165850000_165862800::	chr1	165862800::	165850000	107	0.079427086	0.076430425	93.03385416666666	122.0	4.8121843
chr1_88050000_88100000::	chr1	88100000::	88050000	394	0.48893228	0.39805928	74.34895833333333	751.0	6.6227365
chr1_88100000_88150000::	chr1	88150000::	88100000	417	0.515625	0.4158279	72.8515625	792.0	6.675823
chr1_88150000_88200000::	chr1	88200000::	88150000	184	0.1451823	0.13556384	88.02083333333334	223.0	5.411646
chr1_88200000_88209400::	chr1	88209400::	88200000	66	0.072265625	0.069773816	95.703125	111.0	4.7184987
chr1_2050000_2100000::	chr1	2100000::	2050000	0	0.0	0.0	100.0	0.0	0.0
chr1_2100000_2150000::	chr1	2150000::	2100000	0	0.0	0.0	100.0	0.0	0.0
chr1_2150000_2200000::	chr1	2200000::	2150000	0	0.0	0.0	100.0	0.0	0.0
chr1_2200000_2250000::	chr1	2250000::	2200000	0	0.0	0.0	100.0	0.0	0.0
chr1_2250000_2300000::	chr1	2300000::	2250000	0	0.0	0.0	100.0	0.0	0.0
chr1_2300000_2350000::	chr1	2350000::	2300000	0	0.0	0.0	100.0	0.0	0.0
chr1_2350000_2400000::	chr1	2400000::	2350000	0	0.0	0.0	100.0	0.0	0.0
chr1_2400000_2450000::	chr1	2450000::	2400000	0	0.0	0.0	100.0	0.0	0.0
chr1_2450000_2500000::	chr1	2500000::	2450000	0	0.0	0.0	100.0	0.0	0.0
chr1_2500000_2550000::	chr1	2550000::	2500000	0	0.0	0.0	100.0	0.0	0.0
chr1_2550000_2600000::	chr1	2600000::	2550000	0	0.0	0.0	100.0	0.0	0.0
chr1_2600000_2650000::	chr1	2650000::	2600000	0	0.0	0.0	100.0	0.0	0.0
chr1_2650000_2700000::	chr1	2700000::	2650000	0	0.0	0.0	100.0	0.0	0.0
chr1_2700000_2750000::	chr1	2750000::	2700000	0	0.0	0.0	100.0	0.0	0.0
chr1_2750000_2800000::	chr1	2800000::	2750000	0	0.0	0.0	100.0	0.0	0.0
chr1_2800000_2850000::	chr1	2850000::	2800000	0	0.0	0.0	100.0	0.0	0.0
chr1_2850000_2900000::	chr1	2900000::	2850000	0	0.0	0.0	100.0	0.0	0.0
chr1_2900000_2950000::	chr1	2950000::	2900000	0	0.0	0.0	100.0	0.0	0.0
chr1_2950000_3000000::	chr1	3000000::	2950000	0	0.0	0.0	100.0	0.0	0.0
chr1_3000000_3050000::	chr1	3050000::	3000000	26	0.016927084	0.016785417	98.30729166666666	26.0	3.295837
chr1_11050000_11100000::	chr1	11100000::	11050000	53	0.040364582	0.03957121	96.54947916666666	62.0	4.1431346
chr1_11100000_11150000::	chr1	11150000::	11100000	51	0.036458332	0.03580945	96.6796875	56.0	4.0430512
chr1_11150000_11200000::	chr1	11200000::	11150000	39	0.032552082	0.03203349	97.4609375	50.0	3.9318256
chr1_11200000_11250000::	chr1	11250000::	11200000	61	0.044270832	0.043318875	96.02864583333334	68.0	4.2341065
chr1_11250000_11300000::	chr1	11300000::	11250000	44	0.033854168	0.033293728	97.13541666666666	52.0	3.9702919
chr1_11300000_11350000::	chr1	11350000::	11300000	63	0.046875	0.045809537	95.8984375	72.0	4.2904596
chr1_11350000_11400000::	chr1	11400000::	11350000	40	0.027994791	0.0276101	97.39583333333334	43.0	3.7841897
chr1_11400000_11450000::	chr1	11450000::	11400000	36	0.026041666	0.025708357	97.65625	40.0	3.713572
chr1_11450000_11500000::	chr1	11500000::	11450000	44	0.029296875	0.028875923	97.13541666666666	45.0	3.8286414
